EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2006-05-09,2006-05-29,16.8,15.85,24,23,0,48,95,20,-1045,-0.0622,16.8,0.0,15.8,-0.0595,0.12121344009290058
2008-11-26,2008-12-02,10.85,11.05,20,20,0,33,73,6,127,0.0117,12.1,0.1152,10.85,0.0,0.46819758872496786
2011-03-22,2011-04-13,15.95,15.3,23,22,0,46,91,22,-741,-0.0465,15.95,0.0,15.2,-0.047,0.21794170937440227
2011-06-23,2011-07-15,13.6,12.9,20,20,0,39,79,22,-779,-0.0573,13.6,0.0,12.7,-0.0662,0.12767254550301543
2011-12-26,2012-01-31,14.1,14.9,20,21,0,45,86,36,714,0.0506,14.95,0.0603,14.1,0.0,0.22378958103288382
2014-02-11,2014-03-04,15.3,16.0,22,23,0,48,93,21,607,0.0397,16.15,0.0556,15.3,0.0,0.07659242902553376
2014-06-26,2014-07-21,16.95,17.55,24,25,0,53,102,25,498,0.0294,17.7,0.0442,16.95,0.0,0.05803666537954255
2016-04-27,2016-05-04,22.1,21.35,31,30,0,64,125,7,-875,-0.0396,22.1,0.0,21.3,-0.0362,0.05961740485240097
2016-05-17,2016-05-19,21.9,22.45,31,32,0,67,130,2,420,0.0192,22.65,0.0342,21.9,0.0,0.0812410307371243
2016-12-23,2017-01-05,36.9,39.4,53,56,0,118,227,13,2273,0.0616,39.75,0.0772,36.9,0.0,0.10522492787599069
2018-09-17,2018-10-04,40.3,41.6,57,59,0,125,241,17,1059,0.0263,41.75,0.036,40.3,0.0,0.0977162311206754
2020-03-26,2020-04-20,44.15,44.1,63,63,0,132,258,25,-308,-0.007,45.4,0.0283,43.95,-0.0045,0.31679270695274075
2020-06-03,2020-06-12,44.5,42.25,63,60,0,127,250,9,-2500,-0.0562,44.8,0.0067,43.3,-0.027,0.1205146533492083
2022-05-19,2022-06-15,44.95,42.6,64,61,0,128,253,27,-2603,-0.0579,44.95,0.0,42.05,-0.0645,0.11068161336826066
