EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-03-11,2003-04-14,60.5,58.5,86,83,0,176,345,34,-2345,-0.0388,60.5,0.0,58.5,-0.0331,0.10702972496391316
2003-04-21,2003-04-24,59.0,57.0,84,81,0,171,336,3,-2336,-0.0396,59.5,0.0085,57.0,-0.0339,0.07817603284644181
2003-09-18,2003-09-25,46.0,43.6,66,62,0,131,259,7,-2659,-0.0578,46.0,0.0,44.0,-0.0435,0.11104727605858167
2003-10-09,2003-10-30,43.9,45.6,63,65,0,137,265,21,1435,0.0327,45.8,0.0433,43.9,0.0,0.13901368974726735
2004-05-24,2004-06-04,42.8,41.6,61,59,0,125,245,11,-1445,-0.0338,42.8,0.0,41.1,-0.0397,0.2580105455470141
2004-06-28,2004-07-21,39.0,38.0,56,54,0,114,224,23,-1224,-0.0314,39.0,0.0,35.9,-0.0795,0.1666730587342773
2005-01-19,2005-01-25,24.0,23.5,34,33,0,70,137,6,-637,-0.0265,24.0,0.0,23.2,-0.0333,0.11046767976955474
2007-08-09,2007-08-14,36.7,43.5,52,62,0,130,244,5,6556,0.1786,42.3,0.1526,36.7,0.0,0.22560161968294468
2008-10-31,2008-11-07,8.25,6.97,20,20,0,21,61,7,-1341,-0.1625,8.25,0.0,7.49,-0.0921,0.34725179395635974
2008-11-28,2008-12-03,6.6,8.19,20,20,0,25,65,5,1525,0.2311,7.66,0.1606,6.6,0.0,0.3789669556334425
2010-04-23,2010-04-30,13.7,14.1,20,20,0,42,82,7,318,0.0232,14.45,0.0547,13.7,0.0,0.09326155741814435
2011-03-21,2011-04-15,15.15,15.5,22,22,0,46,90,25,260,0.0172,15.6,0.0297,14.85,-0.0198,0.25287435080196285
2011-11-29,2012-01-06,10.35,10.55,20,20,0,32,72,38,128,0.0124,10.7,0.0338,10.3,-0.0048,0.2527119983331234
2012-10-15,2012-12-05,11.25,11.55,20,20,0,35,75,51,225,0.02,11.25,0.0,10.4,-0.0756,0.1528062408075077
2014-03-19,2014-03-21,22.15,20.6,32,29,0,62,123,2,-1673,-0.0755,22.15,0.0,20.25,-0.0858,0.11736052940614417
2015-09-01,2015-09-09,10.15,11.0,20,20,0,33,73,8,777,0.0766,11.2,0.1034,10.15,0.0,0.34913799357592556
2015-11-30,2015-12-02,12.5,12.3,20,20,0,37,77,2,-277,-0.0222,12.5,0.0,12.25,-0.02,0.0594358026179822
2015-12-17,2016-01-08,11.9,11.6,20,20,0,35,75,22,-375,-0.0315,11.9,0.0,11.55,-0.0294,0.10220994272380257
2016-01-19,2016-03-01,11.4,12.3,20,20,0,37,77,42,823,0.0722,12.3,0.0789,11.4,0.0,0.10248963267263389
2017-08-28,2017-08-30,25.95,26.35,37,38,0,79,154,2,246,0.0095,27.1,0.0443,25.95,0.0,0.1451994029691659
