EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-10-11,2002-11-06,33.4,36.6,48,52,0,110,210,26,2990,0.0895,38.0,0.1377,33.4,0.0,0.255525464086545
2004-03-30,2004-05-03,35.6,32.3,51,46,0,97,194,34,-3494,-0.0981,35.6,0.0,31.0,-0.1292,0.10017382556407584
2006-06-13,2006-06-30,17.5,19.0,25,27,0,57,109,17,1391,0.0795,19.15,0.0943,17.5,0.0,0.2224154405620029
2008-06-18,2008-06-23,23.1,22.0,33,31,0,66,130,5,-1230,-0.0532,23.1,0.0,22.5,-0.026,0.16119358103021764
2008-09-24,2008-10-01,16.0,14.05,23,20,0,42,85,7,-2035,-0.1272,16.0,0.0,14.05,-0.1219,0.24793444656817654
2011-11-16,2011-11-21,20.2,19.4,29,28,0,58,115,5,-915,-0.0453,20.2,0.0,19.5,-0.0347,0.05889168383605248
2014-06-26,2014-06-30,47.8,45.0,68,64,0,135,267,4,-3067,-0.0642,47.8,0.0,44.7,-0.0649,0.17257797736547342
2015-12-17,2016-01-06,36.2,34.5,52,49,0,104,205,20,-1905,-0.0526,36.2,0.0,34.0,-0.0608,0.2443711242556441
2016-11-14,2016-12-09,33.0,35.1,47,50,0,105,202,25,1898,0.0575,35.15,0.0652,33.0,0.0,0.12490750973402975
2017-08-17,2017-08-31,53.6,61.5,76,88,0,184,348,14,7552,0.1409,60.1,0.1213,53.6,0.0,0.1165594812428532
2018-09-18,2018-10-02,45.8,51.3,65,73,0,154,292,14,5208,0.1137,50.7,0.107,45.8,0.0,0.1699553329882313
2019-08-13,2019-09-16,39.3,41.4,56,59,0,124,239,34,1861,0.0474,41.2,0.0483,39.3,0.0,0.11756004724204128
2021-05-20,2021-05-27,63.2,68.5,90,98,0,206,394,7,4906,0.0776,73.2,0.1582,63.2,0.0,0.4147058354220956
