EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2008-07-03,2008-07-22,121.0,119.5,172,170,0,358,700,19,-2200,-0.0182,135.5,0.1198,121.0,0.0,0.36349066671674635
2008-09-23,2008-09-30,91.5,82.2,130,117,0,247,494,7,-9794,-0.107,93.7,0.024,88.2,-0.0361,0.2888930097497331
2012-07-23,2012-07-25,154.5,139.5,220,199,0,418,837,2,-15837,-0.1025,154.5,0.0,139.5,-0.0971,0.08857001012514965
2012-07-31,2012-08-03,144.0,137.0,205,195,0,411,811,3,-7811,-0.0542,144.0,0.0,135.0,-0.0625,0.21311858770650094
2012-09-17,2012-09-27,143.0,135.0,204,192,0,405,801,10,-8801,-0.0615,143.0,0.0,135.0,-0.0559,0.11255391784173785
2013-03-14,2013-03-21,107.0,104.5,152,149,0,314,615,7,-3115,-0.0291,107.0,0.0,104.0,-0.028,0.09327918680347991
2013-10-22,2013-11-19,83.5,77.5,119,110,0,232,461,28,-6461,-0.0774,83.5,0.0,78.0,-0.0659,0.1271793209679919
2014-02-10,2014-02-12,81.0,80.0,115,114,0,240,469,2,-1469,-0.0181,81.0,0.0,78.8,-0.0272,0.060047634120811155
2014-12-04,2014-12-18,74.3,72.5,106,103,0,218,427,14,-2227,-0.03,74.3,0.0,72.1,-0.0296,0.0378271907456067
2015-04-27,2015-05-05,76.0,72.1,108,103,0,216,427,8,-4327,-0.0569,76.0,0.0,72.5,-0.0461,0.04514440237421424
2018-10-16,2018-10-29,39.0,37.35,56,53,0,112,221,13,-1871,-0.048,39.0,0.0,37.3,-0.0436,0.19928670641415858
