EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2007-12-25,2007-12-31,27.0,30.4,38,43,0,91,172,6,3228,0.1196,30.5,0.1296,27.0,0.0,0.12087427431797759
2009-05-05,2009-05-13,41.0,36.55,58,52,0,110,220,8,-4670,-0.1139,41.0,0.0,36.5,-0.1098,0.2784169973457733
2010-02-02,2010-02-06,37.0,34.5,53,49,0,104,206,4,-2706,-0.0731,37.0,0.0,33.7,-0.0892,0.19397934856439192
2010-08-04,2010-08-06,42.3,45.0,60,64,0,135,259,2,2441,0.0577,46.3,0.0946,42.3,0.0,0.07084549397761353
2011-07-19,2011-08-01,43.5,40.6,62,58,0,122,242,13,-3142,-0.0722,43.5,0.0,40.0,-0.0805,0.1441223441497692
2011-12-23,2012-01-16,29.5,34.0,42,48,0,102,192,24,4308,0.146,33.0,0.1186,29.5,0.0,0.2001259588640365
2013-04-02,2013-04-09,29.55,28.05,42,40,0,84,166,7,-1666,-0.0564,29.55,0.0,27.7,-0.0626,0.04470830034858708
2013-08-19,2013-08-22,29.1,28.2,41,40,0,85,166,3,-1066,-0.0366,29.1,0.0,27.9,-0.0412,0.0797820298655727
2017-03-20,2017-03-24,23.5,23.4,33,33,0,70,136,4,-236,-0.01,23.55,0.0021,23.4,-0.0043,0.02460198778175604
2019-03-18,2019-03-22,22.05,22.25,31,32,0,67,130,4,70,0.0032,22.25,0.0091,22.0,-0.0023,0.009274692101205906
