EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2008-03-11,2008-03-18,25.5,24.1,36,34,0,72,142,7,-1542,-0.0605,25.5,0.0,22.5,-0.1176,0.11502046861533577
2008-12-26,2009-01-06,16.2,17.0,23,24,0,51,98,11,702,0.0433,17.1,0.0556,16.2,0.0,0.23270028413182997
2009-11-05,2009-11-30,34.75,33.0,50,47,0,99,196,25,-1946,-0.056,34.75,0.0,32.6,-0.0619,0.20559846834667872
2010-02-05,2010-02-08,31.5,30.2,45,43,0,91,179,3,-1479,-0.047,32.2,0.0222,30.5,-0.0317,0.20667757914581264
2010-11-10,2010-11-23,20.6,20.45,29,29,0,61,119,13,-269,-0.0131,20.6,0.0,19.9,-0.034,0.2424072604284948
2011-02-17,2011-02-21,20.55,20.2,29,29,0,61,119,4,-469,-0.0228,20.55,0.0,20.35,-0.0097,0.06361124033130894
2011-06-24,2011-07-08,19.0,18.05,27,26,0,54,107,14,-1057,-0.0556,19.0,0.0,18.0,-0.0526,0.2651287778673834
2014-06-18,2014-06-20,44.9,47.1,64,67,0,141,272,2,1928,0.0429,49.2,0.0958,44.9,0.0,0.22361325980238367
2016-12-09,2016-12-14,22.8,20.9,32,30,0,63,125,5,-2025,-0.0888,22.8,0.0,19.95,-0.125,0.4796329651339535
2019-10-07,2019-10-18,19.35,17.55,28,25,0,53,106,11,-1906,-0.0985,19.35,0.0,17.2,-0.1111,0.20290946010687927
2021-10-08,2021-10-25,33.5,32.0,48,46,0,96,190,17,-1690,-0.0504,33.5,0.0,32.05,-0.0433,0.18355904930247435
