EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2010-05-05,2010-05-07,26.1,25.8,37,37,0,77,151,2,-451,-0.0173,27.0,0.0345,25.8,-0.0115,0.08938977595883046
2010-05-12,2010-05-21,26.9,28.0,38,40,0,84,162,9,938,0.0349,28.8,0.0706,26.9,0.0,0.15053716100440884
2011-12-23,2012-01-04,11.2,10.55,20,20,0,32,72,12,-722,-0.0645,11.2,0.0,10.4,-0.0714,0.1684666746008312
2012-05-23,2012-05-29,8.93,8.9,20,20,0,27,67,6,-97,-0.0109,9.1,0.019,8.51,-0.047,0.13915865000338745
2014-08-12,2014-08-19,39.2,34.45,56,49,0,103,208,7,-4958,-0.1265,39.2,0.0,34.45,-0.1212,0.273540960845577
2016-06-29,2016-07-14,29.0,30.5,41,43,0,92,176,15,1324,0.0457,31.3,0.0793,29.0,0.0,0.14348215004644072
2016-08-18,2016-08-23,28.2,27.0,40,38,0,81,159,5,-1359,-0.0482,28.2,0.0,26.6,-0.0567,0.05485387464598346
2016-08-29,2016-09-14,27.2,26.05,39,37,0,78,154,16,-1304,-0.0479,27.2,0.0,26.3,-0.0331,0.10720012792215639
2018-07-09,2018-07-13,17.2,19.0,25,27,0,57,109,4,1691,0.0983,18.4,0.0698,16.8,-0.0233,0.09294962910397087
2019-12-19,2019-12-23,10.25,10.2,20,20,0,31,71,4,-121,-0.0118,10.35,0.0098,10.15,-0.0098,0.10933741767964933
2021-10-18,2021-11-01,15.4,15.15,22,22,0,45,89,14,-339,-0.022,15.4,0.0,15.0,-0.026,0.05634832345135199
2022-03-18,2022-04-18,14.45,15.7,21,22,0,47,90,31,1160,0.0803,15.45,0.0692,14.0,-0.0311,0.19192485545395543
