EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-06-25,2004-07-13,18.7,19.4,27,28,0,58,113,18,587,0.0314,20.2,0.0802,18.7,0.0,0.2247265050677607
2004-07-26,2004-08-11,16.9,18.8,24,27,0,56,107,16,1793,0.1061,18.7,0.1065,16.9,0.0,0.1929728895658973
2007-07-10,2007-07-17,42.3,49.45,60,70,0,148,278,7,6872,0.1625,48.25,0.1407,42.3,0.0,0.12564074765192257
2007-09-27,2007-10-19,41.5,46.2,59,66,0,139,264,22,4436,0.1069,45.15,0.088,41.5,0.0,0.13299100396592833
2007-12-27,2007-12-31,33.0,36.9,47,53,0,111,211,4,3689,0.1118,36.5,0.1061,33.0,0.0,0.35684946475988855
2010-09-06,2010-09-10,45.8,42.0,65,60,0,126,251,4,-4051,-0.0884,45.8,0.0,41.5,-0.0939,0.148007165192503
2011-12-26,2012-01-09,27.0,29.7,38,42,0,89,169,14,2531,0.0937,29.6,0.0963,27.0,0.0,0.14739460229877177
2013-06-19,2013-07-02,34.5,31.5,49,45,0,94,188,13,-3188,-0.0924,34.5,0.0,31.2,-0.0957,0.051978084877063235
2015-08-27,2015-09-01,18.1,19.7,26,28,0,59,113,5,1487,0.0822,19.95,0.1022,18.1,0.0,0.12774434365136456
2016-09-20,2016-09-29,33.5,32.3,48,46,0,97,191,9,-1391,-0.0415,33.5,0.0,32.2,-0.0388,0.10433313582267756
2017-12-29,2018-01-04,62.7,68.0,89,97,0,204,390,6,4910,0.0783,69.0,0.1005,62.7,0.0,0.11435721800292997
2020-09-09,2020-09-11,125.5,133.0,179,190,0,399,768,2,6732,0.0536,134.0,0.0677,125.5,0.0,0.24011142317959533
2021-08-19,2021-09-02,131.0,144.0,187,205,0,432,824,14,12176,0.0929,144.5,0.1031,131.0,0.0,0.13141353836387126
2021-11-25,2021-12-08,132.5,129.0,189,184,0,387,760,13,-4260,-0.0322,132.5,0.0,127.5,-0.0377,0.04848977415489064
