EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-11-27,2002-12-02,29.2,32.0,42,46,0,96,184,5,2616,0.0896,31.5,0.0788,29.2,0.0,0.10145830364515107
2003-04-08,2003-04-22,27.6,30.0,39,43,0,90,172,14,2228,0.0807,30.4,0.1014,27.6,0.0,0.09759529036752657
2007-09-27,2007-11-09,24.2,21.5,34,31,0,64,129,43,-2829,-0.1169,24.2,0.0,21.3,-0.1198,0.12446545369484352
2009-10-21,2009-10-29,22.4,19.8,32,28,0,59,119,8,-2719,-0.1214,22.4,0.0,20.7,-0.0759,0.12362564962328082
2012-05-04,2012-05-15,44.7,40.0,64,57,0,120,241,11,-4941,-0.1105,44.7,0.0,40.45,-0.0951,0.18416739025207085
2012-11-07,2012-11-28,39.0,42.75,56,61,0,128,245,21,3505,0.0899,43.0,0.1026,39.0,0.0,0.15609251248812095
2013-04-18,2013-06-07,34.9,33.05,50,47,0,99,196,50,-2046,-0.0586,34.9,0.0,33.05,-0.053,0.15016065831121628
2015-10-01,2015-10-08,23.55,26.6,34,38,0,80,152,7,2898,0.1231,26.2,0.1125,23.55,0.0,0.16591005869422926
2016-09-08,2016-09-21,18.6,20.4,27,29,0,61,117,13,1683,0.0905,20.6,0.1075,18.6,0.0,0.16008979897586983
2017-08-18,2017-09-01,18.3,21.0,26,30,0,63,119,14,2581,0.141,20.55,0.123,18.3,0.0,0.1640158730161596
2018-10-16,2018-10-22,35.7,39.6,51,56,0,119,226,6,3674,0.1029,41.0,0.1485,35.7,0.0,0.2982359149226159
2018-12-26,2019-01-04,26.9,22.85,38,33,0,69,140,9,-4190,-0.1558,26.9,0.0,23.3,-0.1338,0.24945495101272375
2020-10-05,2020-10-22,26.95,29.15,38,42,0,87,167,17,2033,0.0754,29.2,0.0835,26.95,0.0,0.13829145150560973
2020-12-18,2020-12-23,36.05,34.6,51,49,0,104,204,5,-1654,-0.0459,36.1,0.0014,34.4,-0.0458,0.10993396569308134
2021-09-15,2021-10-04,25.9,25.35,37,36,0,76,149,19,-699,-0.027,26.0,0.0039,25.05,-0.0328,0.10119234221034712
