EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-04-14,2003-04-25,6.6,5.5,20,20,0,16,56,11,-1156,-0.1752,6.6,0.0,5.8,-0.1212,0.25564748842173657
2005-04-25,2005-04-28,8.68,7.7,20,20,0,23,63,3,-1043,-0.1202,8.68,0.0,7.8,-0.1014,0.18059364548171897
2006-09-20,2006-09-25,6.4,7.1,20,20,0,21,61,5,639,0.0998,7.2,0.125,6.4,0.0,0.18997469633743114
2007-03-15,2007-04-09,7.81,7.6,20,20,0,23,63,25,-273,-0.035,8.28,0.0602,7.55,-0.0333,0.14206886581428146
2007-05-15,2007-05-30,7.88,8.01,20,20,0,24,64,15,66,0.0084,8.17,0.0368,7.85,-0.0038,0.13059187442106568
2009-09-02,2009-09-14,4.78,5.6,20,20,0,17,57,12,763,0.1596,5.24,0.0962,4.78,0.0,0.18218855949216173
2011-03-02,2011-03-15,6.4,5.9,20,20,0,18,58,13,-558,-0.0872,6.4,0.0,5.91,-0.0766,0.1376234417631339
2011-03-21,2011-04-14,5.9,6.25,20,20,0,19,59,24,291,0.0493,6.17,0.0458,5.73,-0.0288,0.22044795878230872
2011-11-08,2011-11-10,2.75,2.62,20,20,0,8,48,2,-178,-0.0647,2.83,0.0291,2.7,-0.0182,0.1059805172687791
2011-11-30,2011-12-09,2.38,2.1,20,20,0,6,46,9,-326,-0.137,2.38,0.0,2.11,-0.1134,0.26183993090886837
2013-03-27,2013-04-02,3.16,2.97,20,20,0,9,49,6,-239,-0.0756,3.16,0.0,2.93,-0.0728,0.10835973746114225
2014-08-13,2014-08-27,4.45,4.82,20,20,0,14,54,14,316,0.071,4.84,0.0876,4.45,0.0,0.15940132361991122
2015-02-25,2015-03-12,3.9,3.75,20,20,0,11,51,15,-201,-0.0515,3.9,0.0,3.7,-0.0513,0.09565436569603203
2015-07-31,2015-08-10,1.73,1.8,20,20,0,5,45,10,25,0.0145,2.0,0.1561,1.73,0.0,0.3822887465031448
2016-01-18,2016-01-20,1.24,1.33,20,20,0,4,44,2,46,0.0371,1.39,0.121,1.24,0.0,0.3238652047322852
2016-11-15,2016-11-25,1.81,1.8,20,20,0,5,45,10,-55,-0.0304,1.91,0.0552,1.78,-0.0166,0.0985977223947685
2018-07-13,2018-08-17,5.0,5.37,20,20,0,16,56,35,314,0.0628,5.45,0.09,5.0,0.0,0.06545341684826056
2019-05-16,2019-06-27,4.89,4.29,20,20,0,13,53,42,-653,-0.1335,4.89,0.0,4.23,-0.135,0.1373358598699188
