EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-05-27,2003-06-02,9.15,10.2,20,20,0,31,71,6,979,0.107,10.15,0.1093,9.15,0.0,0.1377310831218308
2005-05-06,2005-05-16,13.0,13.4,20,20,0,40,80,10,320,0.0246,13.4,0.0308,13.0,0.0,0.09052502665462314
2009-11-06,2009-12-16,17.3,16.7,25,24,0,50,99,40,-699,-0.0404,17.3,0.0,16.5,-0.0462,0.1710276874622385
2011-03-22,2011-04-22,12.9,14.1,20,20,0,42,82,31,1118,0.0867,14.2,0.1008,12.9,0.0,0.18149816617596204
2014-03-31,2014-04-25,11.25,10.7,20,20,0,32,72,25,-622,-0.0553,11.25,0.0,10.7,-0.0489,0.06844927633129139
2015-07-15,2015-07-28,9.92,9.7,20,20,0,29,69,13,-289,-0.0291,9.92,0.0,9.7,-0.0222,0.043770145770978264
2015-12-16,2015-12-30,9.4,10.0,20,20,0,30,70,14,530,0.0564,10.1,0.0745,9.4,0.0,0.08011194382071873
2017-03-15,2017-03-20,9.98,10.3,20,20,0,31,71,5,249,0.0249,10.3,0.0321,9.95,-0.003,0.03333964401232703
2017-04-25,2017-06-27,9.82,10.1,20,20,0,30,70,63,210,0.0214,10.15,0.0336,9.82,0.0,0.06531009947248223
2018-01-09,2018-01-19,11.6,12.05,20,20,0,36,76,10,374,0.0322,12.0,0.0345,11.6,0.0,0.05596530173373515
2019-05-28,2019-06-11,9.28,9.33,20,20,0,28,68,14,-18,-0.0019,9.36,0.0086,9.23,-0.0054,0.03554555659009906
2022-02-09,2022-02-16,16.85,16.4,24,23,0,49,96,7,-546,-0.0324,16.85,0.0,16.2,-0.0386,0.07491653659542807
2022-03-11,2022-05-12,15.7,14.75,22,21,0,44,87,62,-1037,-0.0661,15.7,0.0,14.8,-0.0573,0.1230041165593605
