EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2014-07-28,2014-08-06,69.8,68.0,99,97,0,204,400,9,-2200,-0.0315,69.8,0.0,67.7,-0.0301,0.11338531659233442
2014-10-01,2014-10-08,63.6,62.2,91,89,0,187,367,7,-1767,-0.0278,63.6,0.0,62.3,-0.0204,0.15422635568202225
2015-05-15,2015-05-19,34.3,30.5,49,43,0,92,184,4,-3984,-0.1162,34.3,0.0,31.9,-0.07,0.2868797652405739
2015-08-31,2015-09-10,18.0,19.8,26,28,0,59,113,10,1687,0.0937,20.2,0.1222,18.0,0.0,0.2924216976275138
2017-01-18,2017-01-24,15.7,15.75,22,22,0,47,91,6,-41,-0.0026,15.7,0.0,15.3,-0.0255,0.07407223930295981
2018-02-21,2018-03-23,23.5,24.1,33,34,0,72,139,30,461,0.0196,25.8,0.0979,23.5,0.0,0.2148799426661845
2018-09-17,2018-09-19,15.9,15.6,23,22,0,47,92,2,-392,-0.0247,15.9,0.0,15.45,-0.0283,0.250391112995038
2018-10-18,2018-10-22,13.4,12.9,20,20,0,39,79,4,-579,-0.0432,13.4,0.0,12.85,-0.041,0.2976175020607874
2020-02-12,2020-02-26,13.5,15.2,20,22,0,46,88,14,1612,0.1194,15.2,0.1259,13.5,0.0,0.1677765497854602
2020-06-03,2020-06-10,14.95,14.3,21,20,0,43,84,7,-734,-0.0491,14.95,0.0,14.1,-0.0569,0.2785594614993192
