EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-08-27,2002-09-09,100.5,91.0,143,130,0,273,546,13,-10046,-0.1,100.5,0.0,91.0,-0.0945,0.30922418817713737
2004-06-25,2004-07-21,74.0,69.5,105,99,0,208,412,26,-4912,-0.0664,74.0,0.0,67.5,-0.0878,0.15789730634081245
2006-03-31,2006-04-07,53.5,59.2,76,84,0,178,338,7,5362,0.1002,60.5,0.1308,53.5,0.0,0.27441980327816995
2007-04-19,2007-05-31,119.0,122.0,170,174,0,366,710,42,2290,0.0192,121.5,0.021,116.5,-0.021,0.1694103385432686
2007-08-09,2007-08-17,154.0,135.0,219,192,0,405,816,8,-19816,-0.1287,154.0,0.0,132.5,-0.1396,0.2534314082543805
2007-11-15,2007-11-26,107.5,100.0,153,142,0,300,595,11,-8095,-0.0753,107.5,0.0,98.0,-0.0884,0.21955230966797123
2011-11-30,2011-12-02,66.2,71.7,94,102,0,215,411,2,5089,0.0769,72.0,0.0876,66.2,0.0,0.10340388001030476
2012-06-20,2012-06-26,80.4,79.5,115,113,0,239,467,6,-1367,-0.017,80.4,0.0,77.7,-0.0336,0.09851981839923529
2013-06-28,2013-07-05,93.0,87.0,133,124,0,261,518,7,-6518,-0.0701,93.0,0.0,86.0,-0.0753,0.10242965156966788
2014-07-08,2014-08-13,105.0,101.0,150,144,0,303,597,36,-4597,-0.0438,105.0,0.0,101.5,-0.0333,0.12269416207572492
2014-12-25,2015-01-09,99.0,99.1,141,141,0,297,579,15,-479,-0.0048,99.4,0.004,98.3,-0.0071,0.07289653269321938
2017-09-21,2017-09-25,88.8,88.1,127,126,0,264,517,4,-1217,-0.0137,89.0,0.0023,88.0,-0.009,0.02284377906085866
2019-05-17,2019-05-28,68.9,71.8,98,102,0,215,415,11,2485,0.0361,72.2,0.0479,68.9,0.0,0.05248977952721834
2021-02-18,2021-02-22,63.7,65.2,91,93,0,196,380,4,1120,0.0176,65.2,0.0235,63.7,0.0,0.0684946179456738
2022-06-27,2022-07-01,70.7,69.1,101,98,0,207,406,4,-2006,-0.0284,70.7,0.0,69.1,-0.0226,0.04792249533905757
