EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-11-25,2003-12-10,42.5,39.5,61,56,0,119,236,15,-3236,-0.0761,42.5,0.0,39.9,-0.0612,0.09233607460723992
2007-08-06,2007-08-16,16.4,14.75,23,21,0,44,88,10,-1738,-0.106,16.4,0.0,14.65,-0.1067,0.13565402637158752
2007-08-23,2007-09-06,15.75,16.55,22,24,0,50,96,14,704,0.0447,17.2,0.0921,15.75,0.0,0.25745617546490784
2011-03-23,2011-04-07,16.5,18.0,24,26,0,54,104,15,1396,0.0846,18.2,0.103,16.5,0.0,0.23340699521737207
2015-05-20,2015-05-28,13.2,13.95,20,20,0,42,82,8,668,0.0506,14.05,0.0644,13.2,0.0,0.11709842103327461
2018-09-17,2018-10-04,20.05,19.65,29,28,0,59,116,17,-516,-0.0257,20.05,0.0,19.6,-0.0224,0.090003514471096
2019-02-18,2019-03-04,19.9,20.0,28,28,0,60,116,14,-16,-0.0008,20.15,0.0126,19.9,0.0,0.04199786480230494
2019-05-13,2019-05-15,19.15,18.75,27,27,0,56,110,2,-510,-0.0266,19.15,0.0,18.5,-0.0339,0.04997529017431135
2020-03-05,2020-03-09,19.05,18.4,27,26,0,55,108,4,-758,-0.0398,19.05,0.0,18.75,-0.0157,0.11036822509807753
2021-01-25,2021-02-01,27.25,28.3,39,40,0,85,164,7,886,0.0325,30.2,0.1083,27.25,0.0,0.14075389498451973
2021-05-20,2021-07-02,28.9,30.7,41,44,0,92,177,43,1623,0.0562,31.2,0.0796,28.9,0.0,0.482724800040889
2022-02-09,2022-02-21,30.4,31.5,43,45,0,94,182,12,918,0.0302,31.55,0.0378,30.4,0.0,0.05140435969786483
