EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-05-14,2004-05-24,13.9,14.7,20,21,0,44,85,10,715,0.0514,15.5,0.1151,13.9,0.0,0.33423995636383497
2004-06-24,2004-07-13,13.7,14.15,20,20,0,42,82,19,368,0.0269,14.2,0.0365,13.3,-0.0292,0.20367814572813558
2005-10-27,2005-11-16,8.86,9.2,20,20,0,28,68,20,272,0.0307,9.3,0.0497,8.8,-0.0068,0.14384394744633644
2006-09-20,2006-09-28,16.0,17.3,23,25,0,52,100,8,1200,0.075,17.6,0.1,16.0,0.0,0.1582677958473253
2007-05-08,2007-05-22,25.2,23.1,36,33,0,69,138,14,-2238,-0.0888,25.2,0.0,22.6,-0.1032,0.1955049811986127
2009-03-06,2009-03-10,7.73,7.7,20,20,0,23,63,4,-93,-0.012,8.02,0.0375,7.7,-0.0039,0.07657028912723551
2011-03-03,2011-03-08,21.2,20.65,30,29,0,62,121,5,-671,-0.0317,21.2,0.0,20.6,-0.0283,0.22461449418712376
2011-06-02,2011-06-13,19.35,18.9,28,27,0,57,112,11,-562,-0.029,19.35,0.0,18.9,-0.0233,0.09863186838096172
2015-01-09,2015-01-13,21.0,20.7,30,29,0,62,121,4,-421,-0.02,21.15,0.0071,20.65,-0.0167,0.037336673995300496
2016-11-08,2016-11-10,14.85,14.7,21,21,0,44,86,2,-236,-0.0159,14.85,0.0,14.35,-0.0337,0.05182005843525128
2021-05-25,2021-06-29,25.0,24.9,36,35,0,75,146,35,-246,-0.0098,25.8,0.032,25.0,0.0,0.14566868037496694
