EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-01-06,2003-01-08,15.1,16.2,22,23,0,49,94,2,1006,0.0666,16.6,0.0993,15.1,0.0,0.1962791518638265
2004-04-01,2004-04-05,14.6,16.1,21,23,0,48,92,4,1408,0.0964,16.2,0.1096,14.6,0.0,0.29720469932385996
2004-05-10,2004-05-18,13.8,12.5,20,20,0,38,78,8,-1378,-0.0999,13.8,0.0,12.6,-0.087,0.24163072537194896
2004-05-21,2004-06-29,13.45,12.2,20,20,0,37,77,39,-1327,-0.0987,13.45,0.0,12.1,-0.1004,0.21375232649064735
2006-06-19,2006-07-12,7.3,6.84,20,20,0,21,61,23,-521,-0.0714,7.3,0.0,6.7,-0.0822,0.18799541535457998
2006-07-21,2006-08-14,6.85,6.46,20,20,0,19,59,24,-449,-0.0655,6.85,0.0,6.42,-0.0628,0.10515894998869557
2008-01-30,2008-03-03,7.6,8.8,20,20,0,26,66,33,1134,0.1492,8.8,0.1579,7.6,0.0,0.17481641036957196
2011-06-01,2011-07-05,9.79,10.1,20,20,0,30,70,34,240,0.0245,10.25,0.047,9.79,0.0,0.11175544301447915
2011-10-07,2011-10-20,7.53,7.3,20,20,0,22,62,13,-292,-0.0388,7.53,0.0,7.25,-0.0372,0.22727776406729627
2013-11-06,2013-11-18,13.5,14.3,20,20,0,43,83,12,717,0.0531,14.2,0.0519,13.5,0.0,0.11609934969469649
