EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-01-05,2004-01-07,14.65,14.7,21,21,0,44,86,2,-36,-0.0025,14.9,0.0171,14.55,-0.0068,0.056551255898012576
2005-02-14,2005-03-02,16.8,17.35,24,25,0,52,101,16,449,0.0267,17.35,0.0327,16.75,-0.003,0.2029012493521738
2006-03-03,2006-03-08,13.7,13.0,20,20,0,39,79,5,-779,-0.0569,13.7,0.0,13.05,-0.0474,0.11137875414167353
2009-08-12,2009-08-19,18.8,18.35,27,26,0,55,108,7,-558,-0.0297,18.8,0.0,18.2,-0.0319,0.10311882063610245
2011-11-30,2011-12-20,14.5,14.0,21,20,0,42,83,20,-583,-0.0402,14.5,0.0,13.95,-0.0379,0.1479478945910866
2012-03-29,2012-04-02,16.3,15.85,23,23,0,48,94,4,-544,-0.0334,16.3,0.0,15.55,-0.046,0.040888600764054095
2012-04-11,2012-04-19,15.1,14.85,22,21,0,45,88,8,-338,-0.0224,15.4,0.0199,14.8,-0.0199,0.15282665300935117
2013-01-15,2013-01-29,16.9,16.85,24,24,0,51,99,14,-149,-0.0088,17.0,0.0059,16.7,-0.0118,0.03389165596038679
2013-03-25,2013-05-07,17.4,17.85,25,25,0,54,104,43,346,0.0199,18.0,0.0345,17.4,0.0,0.10214172068264205
2013-06-28,2013-08-28,17.2,16.6,25,24,0,50,99,61,-699,-0.0406,17.2,0.0,16.7,-0.0291,0.08226129083747336
2014-05-28,2014-06-03,16.2,16.5,23,24,0,50,97,6,203,0.0125,16.8,0.037,16.2,0.0,0.04321643589513835
2020-10-07,2020-10-13,15.7,15.0,22,21,0,45,88,6,-788,-0.0502,15.7,0.0,14.85,-0.0541,0.08241415056534196
2022-02-09,2022-02-15,22.65,22.15,32,32,0,66,130,6,-630,-0.0278,22.65,0.0,22.05,-0.0265,0.08358292707823245
2022-03-11,2022-03-22,21.5,23.0,31,33,0,69,133,11,1367,0.0636,23.3,0.0837,21.5,0.0,0.1312525929281132
