EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2012-04-11,2012-04-27,73.5,70.8,105,101,0,212,418,16,-3118,-0.0424,73.5,0.0,70.4,-0.0422,0.22566837002661577
2012-07-30,2012-08-08,65.0,66.3,93,94,0,199,386,9,914,0.0141,69.0,0.0615,65.0,0.0,0.11658668585149834
2013-05-31,2013-06-04,73.0,78.0,104,111,0,234,449,4,4551,0.0623,77.9,0.0671,73.0,0.0,0.10214900914179825
2013-08-22,2013-08-28,78.1,73.0,111,104,0,219,434,6,-5534,-0.0709,78.1,0.0,72.1,-0.0768,0.1540881571882955
2013-10-18,2013-11-25,69.6,75.3,99,107,0,226,432,38,5268,0.0757,75.7,0.0876,69.6,0.0,0.1789747618599331
2015-07-30,2015-08-04,371.0,339.5,529,484,0,1018,2031,5,-33531,-0.0904,371.0,0.0,327.0,-0.1186,0.20838614397950495
2015-08-27,2015-08-31,294.0,305.0,419,435,0,915,1769,4,9231,0.0314,336.5,0.1446,294.0,0.0,0.4127431420044323
2018-02-22,2018-03-26,387.0,354.0,551,504,0,1062,2117,32,-35117,-0.0907,387.0,0.0,352.0,-0.0904,0.3073811147715402
2019-08-19,2019-10-21,344.5,340.0,491,484,0,1020,1995,63,-6495,-0.0189,345.0,0.0015,339.5,-0.0145,0.3390869514051458
2021-08-20,2021-08-27,1245.0,1480.0,1774,2109,0,4440,8323,7,226677,0.1821,1460.0,0.1727,1245.0,0.0,0.16630362669784482
