EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2013-06-28,2013-07-12,38.5,41.95,55,60,0,126,241,14,3209,0.0834,42.35,0.1,38.5,0.0
2014-02-05,2014-05-22,37.15,33.35,53,48,0,100,201,106,-4001,-0.1077,37.15,0.0,33.3,-0.1036
2014-05-26,2014-07-29,34.0,37.55,48,54,0,113,215,64,3335,0.0981,37.5,0.1029,34.0,0.0
2014-10-30,2014-12-25,24.4,28.3,35,40,0,85,160,56,3740,0.1533,27.95,0.1455,24.4,0.0
2015-05-26,2015-06-15,28.95,27.1,41,39,0,81,161,20,-2011,-0.0695,28.95,0.0,25.85,-0.1071
2015-08-27,2015-09-03,22.7,24.85,32,35,0,75,142,7,2008,0.0885,25.15,0.1079,22.7,0.0
2017-11-03,2018-05-03,28.3,31.45,40,45,0,94,179,181,2971,0.105,31.45,0.1113,28.3,0.0
2018-06-20,2018-08-07,29.05,31.25,41,45,0,94,180,48,2020,0.0695,32.1,0.105,29.05,0.0
2019-05-22,2019-08-20,35.0,30.7,50,44,0,92,186,90,-4486,-0.1282,35.0,0.0,30.4,-0.1314
2022-05-16,2022-06-24,31.1,32.35,44,46,0,97,187,39,1063,0.0342,32.6,0.0482,31.1,0.0
