EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-03-11,2005-03-15,7.8,7.78,20,20,0,23,63,4,-83,-0.0106,8.0,0.0256,7.56,-0.0308,0.14465533755710358
2006-09-21,2006-09-29,5.5,6.3,20,20,0,19,59,8,741,0.1347,6.2,0.1273,5.5,0.0,0.1467096159160155
2009-11-06,2009-11-19,8.45,8.77,20,20,0,26,66,13,254,0.0301,9.0,0.0651,8.45,0.0,0.11825063571274996
2012-07-02,2012-07-12,7.92,7.66,20,20,0,23,63,10,-323,-0.0408,7.92,0.0,7.62,-0.0379,0.07971929141384515
2013-11-21,2013-12-10,17.8,16.7,25,24,0,50,99,19,-1199,-0.0674,17.8,0.0,16.6,-0.0674,0.0845560674194632
2015-01-28,2015-03-23,37.5,40.3,53,57,0,121,231,54,2569,0.0685,39.0,0.04,36.75,-0.02,0.1285283668000481
2016-04-27,2016-05-05,19.65,18.5,28,26,0,56,110,8,-1260,-0.0641,19.65,0.0,18.2,-0.0738,0.11653866425716308
2019-08-12,2019-08-15,11.1,10.9,20,20,0,33,73,3,-273,-0.0246,11.45,0.0315,10.9,-0.018,0.20189082676941505
2020-11-06,2020-11-11,15.85,15.4,23,22,0,46,91,5,-541,-0.0341,15.85,0.0,15.25,-0.0379,0.1201255413043274
2021-01-14,2021-01-21,14.5,13.75,21,20,0,41,82,7,-832,-0.0574,14.5,0.0,13.7,-0.0552,0.10501636455522179
2021-02-04,2021-02-17,14.45,15.45,21,22,0,46,89,13,911,0.063,15.6,0.0796,14.45,0.0,0.15118116095978462
