EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-02-01,2005-02-16,11.4,10.45,20,20,0,31,71,15,-1021,-0.0896,11.4,0.0,10.35,-0.0921,0.16796430174822463
2005-09-28,2005-11-11,6.75,7.06,20,20,0,21,61,44,249,0.0369,7.11,0.0533,6.75,0.0,0.1761851379742938
2013-03-22,2013-04-03,24.45,23.7,35,34,0,71,140,12,-890,-0.0364,24.45,0.0,23.65,-0.0327,0.16507149779064956
2013-12-30,2014-01-15,20.95,21.85,30,31,0,66,127,16,773,0.0369,22.15,0.0573,20.95,0.0,0.10398269213078182
2014-03-27,2014-04-02,19.7,21.25,28,30,0,64,122,6,1428,0.0725,21.15,0.0736,19.7,0.0,0.05911414094204037
2015-07-15,2015-08-11,17.5,19.3,25,28,0,58,111,27,1689,0.0965,19.4,0.1086,17.5,0.0,0.11812963897078732
2016-01-20,2016-02-26,19.6,19.8,28,28,0,59,115,37,85,0.0043,20.2,0.0306,19.5,-0.0051,0.11835075561550612
2018-12-17,2018-12-20,18.35,18.05,26,26,0,54,106,3,-406,-0.0221,18.4,0.0027,18.05,-0.0163,0.10948327483125864
2019-04-08,2019-04-10,18.0,17.6,26,25,0,53,104,2,-504,-0.028,18.0,0.0,17.5,-0.0278,0.057464654037418184
2019-05-17,2019-05-29,16.95,17.5,24,25,0,52,101,12,449,0.0265,17.85,0.0531,16.95,0.0,0.06702801619658749
2019-08-16,2019-08-20,17.9,18.15,26,26,0,54,106,4,144,0.008,18.55,0.0363,17.9,0.0,0.0822091616277234
2020-01-13,2020-01-20,21.35,23.15,30,33,0,69,132,7,1668,0.0781,22.85,0.0703,21.35,0.0,0.05497460379332475
2020-12-18,2020-12-23,21.05,20.05,30,29,0,60,119,5,-1119,-0.0532,21.05,0.0,20.05,-0.0475,0.04699540275458913
2022-02-09,2022-02-25,21.65,21.25,31,30,0,64,125,16,-525,-0.0242,21.65,0.0,21.2,-0.0208,0.07596496789547746
2022-06-24,2022-06-28,19.35,19.65,28,28,0,59,115,4,185,0.0096,20.15,0.0413,19.35,0.0,0.06440589931784202
