EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-08-11,2005-08-24,4.38,4.3,20,20,0,13,53,13,-133,-0.0304,4.38,0.0,4.27,-0.0251,0.08457570637217593
2005-08-30,2005-09-23,4.15,3.81,20,20,0,11,51,24,-391,-0.0942,4.15,0.0,3.96,-0.0458,0.11310570631452954
2008-11-25,2008-12-12,3.5,3.74,20,20,0,11,51,17,189,0.054,3.85,0.1,3.5,0.0,0.23508841861245533
2011-03-04,2011-03-16,8.56,7.88,20,20,0,24,64,12,-744,-0.0869,8.56,0.0,7.77,-0.0923,0.08905122071191895
2011-08-16,2011-09-06,8.44,9.4,20,20,0,28,68,21,892,0.1057,9.3,0.1019,8.44,0.0,0.2593722728394019
2012-07-24,2012-08-10,6.73,6.9,20,20,0,21,61,17,109,0.0162,6.96,0.0342,6.73,0.0,0.04044931608853397
2016-10-21,2016-10-27,6.53,6.54,20,20,0,20,60,6,-50,-0.0077,6.53,0.0,6.45,-0.0123,0.07003763052841094
2018-07-27,2018-07-31,9.85,9.88,20,20,0,30,70,4,-40,-0.0041,9.93,0.0081,9.81,-0.0041,0.08614925167882359
2019-01-23,2019-01-30,10.3,10.3,20,20,0,31,71,7,-71,-0.0069,10.3,0.0,10.25,-0.0049,0.028655059038540376
2019-04-22,2019-05-22,10.05,10.15,20,20,0,30,70,30,30,0.003,10.1,0.005,10.0,-0.005,0.04408068384662944
