EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-11-03,2004-11-08,11.6,11.3,20,20,0,34,74,5,-374,-0.0322,11.65,0.0043,11.3,-0.0259,0.07371313750291875
2006-06-19,2006-07-05,11.3,11.8,20,20,0,35,75,16,425,0.0376,11.9,0.0531,11.3,0.0,0.12416758431001895
2007-06-21,2007-06-23,14.7,14.9,21,21,0,45,87,2,113,0.0077,14.95,0.017,14.65,-0.0034,0.021841680618271297
2008-10-31,2008-11-04,4.85,5.2,20,20,0,16,56,4,294,0.0606,5.35,0.1031,4.85,0.0,0.3060255743679332
2009-05-05,2009-05-20,6.0,6.95,20,20,0,21,61,15,889,0.1482,6.5,0.0833,6.0,0.0,0.24739895090018682
2010-05-12,2010-05-26,10.15,9.2,20,20,0,28,68,14,-1018,-0.1003,10.15,0.0,9.25,-0.0887,0.21973458388985123
2011-11-30,2011-12-09,8.61,8.02,20,20,0,24,64,9,-654,-0.076,8.61,0.0,8.32,-0.0337,0.19466897220284096
2011-12-26,2012-02-02,8.24,8.98,20,20,0,27,67,38,673,0.0817,8.75,0.0619,8.24,0.0,0.17620067308778697
2012-11-01,2012-11-29,9.0,9.42,20,20,0,28,68,28,352,0.0391,9.45,0.05,9.0,0.0,0.16317844155257277
2014-01-24,2014-02-18,14.4,13.85,21,20,0,42,83,25,-633,-0.044,14.4,0.0,13.75,-0.0451,0.07394782350294404
2015-01-22,2015-02-09,13.2,13.15,20,20,0,39,79,18,-129,-0.0098,13.55,0.0265,13.15,-0.0038,0.09435857945512871
2015-03-05,2015-04-08,12.75,13.3,20,20,0,40,80,34,470,0.0369,13.15,0.0314,12.7,-0.0039,0.07819197565511082
2017-06-20,2017-06-22,9.68,10.4,20,20,0,31,71,2,649,0.067,10.7,0.1054,9.68,0.0,0.19189810371112714
2018-02-23,2018-03-01,12.25,11.85,20,20,0,36,76,6,-476,-0.0389,12.25,0.0,11.75,-0.0408,0.12927768715672672
2018-10-17,2018-10-25,9.87,9.3,20,20,0,28,68,8,-638,-0.0646,9.87,0.0,9.51,-0.0365,0.18330304057473845
2020-02-14,2020-02-19,7.98,7.79,20,20,0,23,63,5,-253,-0.0317,7.98,0.0,7.79,-0.0238,0.14595957701194306
2021-08-19,2021-08-30,15.0,15.65,21,22,0,47,90,11,560,0.0373,15.8,0.0533,15.0,0.0,0.10343150444326277
2022-06-30,2022-07-11,13.4,13.75,20,20,0,41,81,11,269,0.0201,13.95,0.041,13.4,0.0,0.08116864721678407
