EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2015-06-11,2015-08-20,11.3,10.25,20,20,0,31,71,70,-1121,-0.0992,11.3,0.0,10.1,-0.1062
2015-11-18,2015-12-01,9.23,8.14,20,20,0,24,64,13,-1154,-0.125,9.23,0.0,7.81,-0.1538
2016-08-24,2016-09-05,7.25,7.7,20,20,0,23,63,12,387,0.0534,8.18,0.1283,7.25,0.0
2016-11-15,2016-12-06,6.06,5.36,20,20,0,16,56,21,-756,-0.1248,6.06,0.0,5.35,-0.1172
2016-12-16,2017-01-16,4.93,5.6,20,20,0,17,57,31,613,0.1243,5.57,0.1298,4.93,0.0
2017-09-28,2017-11-07,13.4,12.1,20,20,0,36,76,40,-1376,-0.1027,13.4,0.0,12.05,-0.1007
2017-12-12,2018-01-03,11.3,12.4,20,20,0,37,77,22,1023,0.0905,12.55,0.1106,11.3,0.0
2018-05-23,2018-08-17,9.4,8.47,20,20,0,25,65,86,-995,-0.1059,9.4,0.0,8.35,-0.1117
2018-08-21,2018-10-12,8.67,7.2,20,20,0,22,62,52,-1532,-0.1767,8.67,0.0,7.56,-0.128
2019-05-22,2019-07-18,8.2,9.01,20,20,0,27,67,57,743,0.0906,9.03,0.1012,8.2,0.0
2019-08-19,2019-11-18,8.1,7.21,20,20,0,22,62,91,-952,-0.1175,8.1,0.0,7.2,-0.1111
2022-02-07,2022-02-09,100.5,114.0,143,162,0,342,647,2,12853,0.1279,116.5,0.1592,100.5,0.0
