EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-09-16,2002-09-26,8.7,7.8,20,20,0,23,63,10,-963,-0.1107,8.7,0.0,7.6,-0.1264,0.27149084817167113
2003-05-08,2003-06-06,8.35,8.65,20,20,0,26,66,29,234,0.028,8.7,0.0419,8.35,0.0,0.27811381731100293
2004-08-26,2004-08-30,5.55,6.2,20,20,0,19,59,4,591,0.1065,6.15,0.1081,5.55,0.0,0.11409050728368686
2010-10-18,2010-11-01,14.2,13.45,20,20,0,40,80,14,-830,-0.0585,14.2,0.0,13.3,-0.0634,0.07747666116624297
2011-11-30,2012-01-02,8.49,9.21,20,20,0,28,68,33,652,0.0768,9.46,0.1143,8.49,0.0,0.28260228579007096
2014-10-22,2014-11-20,11.0,12.4,20,20,0,37,77,29,1323,0.1203,11.9,0.0818,11.0,0.0,0.14970160587204684
2015-11-09,2015-11-13,35.2,32.0,50,46,0,96,192,4,-3392,-0.0964,35.2,0.0,31.35,-0.1094,0.08467562266013773
2016-05-24,2016-06-27,30.75,28.8,44,41,0,86,171,34,-2121,-0.069,30.75,0.0,28.8,-0.0634,0.22559386559300254
2017-11-30,2017-12-26,24.95,25.4,36,36,0,76,148,26,302,0.0121,25.75,0.0321,24.95,0.0,0.03643781904025878
2018-07-04,2018-07-27,24.45,24.85,35,35,0,75,145,23,255,0.0104,24.8,0.0143,24.45,0.0,0.033609988209640784
2021-05-24,2021-06-29,16.8,18.15,24,26,0,54,104,36,1246,0.0742,18.25,0.0863,16.8,0.0,0.20026131008705406
2021-07-28,2021-08-10,18.05,18.0,26,26,0,54,106,13,-156,-0.0086,18.05,0.0,17.55,-0.0277,0.08190027493493646
2021-12-21,2021-12-24,15.85,15.75,23,22,0,47,92,3,-192,-0.0121,15.85,0.0,15.5,-0.0221,0.06906841625200255
