EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-06-25,2004-07-16,6.9,6.4,20,20,0,19,59,21,-559,-0.081,6.9,0.0,6.4,-0.0725,0.14369283205621852
2004-07-29,2004-08-05,6.25,6.05,20,20,0,18,58,7,-258,-0.0413,6.25,0.0,6.05,-0.032,0.15496303430820269
2004-08-23,2004-09-06,5.85,6.55,20,20,0,20,60,14,640,0.1094,6.6,0.1282,5.85,0.0,0.14567326007506587
2005-08-02,2005-08-09,5.83,5.7,20,20,0,17,57,7,-187,-0.0321,5.83,0.0,5.63,-0.0343,0.0991955747169897
2006-02-06,2006-02-14,5.16,4.99,20,20,0,15,55,8,-225,-0.0436,5.16,0.0,4.91,-0.0484,0.1269946502417596
2008-07-25,2008-08-04,16.9,15.5,24,22,0,46,92,10,-1492,-0.0883,16.9,0.0,15.2,-0.1006,0.3179952595661226
2009-02-05,2009-02-16,8.56,8.25,20,20,0,25,65,11,-375,-0.0438,8.56,0.0,8.2,-0.0421,0.14695406466245586
2011-02-22,2011-02-25,20.15,19.0,29,27,0,57,113,3,-1263,-0.0627,20.15,0.0,19.25,-0.0447,0.13188031629052976
2011-03-04,2011-03-08,19.0,18.4,27,26,0,55,108,4,-708,-0.0373,19.0,0.0,18.4,-0.0316,0.17097359813123747
2011-06-27,2011-07-08,16.55,17.4,24,25,0,52,101,11,749,0.0453,17.6,0.0634,16.55,0.0,0.07843342237006734
2011-10-03,2011-10-24,14.65,16.1,21,23,0,48,92,21,1358,0.0927,16.25,0.1092,14.65,0.0,0.1527419030295516
2014-02-11,2014-02-19,22.85,23.4,33,33,0,70,136,8,414,0.0181,23.45,0.0263,22.85,0.0,0.06510243679014094
