EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2012-11-02,2012-11-14,24.65,27.2,35,39,0,82,156,12,2394,0.0971,27.8,0.1278,24.65,0.0
2014-01-16,2014-03-21,37.5,34.2,53,49,0,103,205,64,-3505,-0.0935,37.5,0.0,33.6,-0.104
2014-08-11,2014-10-14,30.3,25.1,43,36,0,75,154,64,-5354,-0.1767,30.3,0.0,26.25,-0.1337
2015-05-20,2015-05-25,25.8,28.0,37,40,0,84,161,5,2039,0.079,28.5,0.1047,25.8,0.0
2016-03-31,2016-04-20,23.4,21.05,33,30,0,63,126,20,-2476,-0.1058,23.4,0.0,20.95,-0.1047
2016-04-26,2016-05-11,20.85,18.9,30,27,0,57,114,15,-2064,-0.099,20.85,0.0,17.8,-0.1463
2016-11-07,2016-12-02,18.45,20.15,26,29,0,60,115,25,1585,0.0859,20.4,0.1057,18.45,0.0
2018-11-01,2019-03-13,10.4,11.6,20,20,0,35,75,132,1125,0.1082,11.9,0.1442,10.4,0.0
2019-05-15,2019-08-20,9.69,8.74,20,20,0,26,66,97,-1016,-0.1049,9.69,0.0,8.4,-0.1331
2019-08-22,2019-08-30,8.52,9.0,20,20,0,27,67,8,413,0.0485,9.5,0.115,8.52,0.0
2021-07-16,2021-08-10,19.5,17.3,28,25,0,52,105,25,-2305,-0.1182,19.5,0.0,16.45,-0.1564
2022-03-11,2022-03-29,14.0,15.3,20,22,0,46,88,18,1212,0.0866,15.85,0.1321,14.0,0.0
