EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-04-21,2005-05-20,23.3,22.85,33,33,0,69,135,29,-585,-0.0251,23.3,0.0,22.7,-0.0258,0.11964849282779833
2005-10-27,2005-10-31,15.3,15.8,22,23,0,47,92,4,408,0.0267,15.45,0.0098,15.1,-0.0131,0.2962582017270814
2006-04-07,2006-04-19,16.9,18.6,24,27,0,56,107,12,1593,0.0943,18.15,0.074,16.9,0.0,0.07888653280001767
2007-11-16,2007-11-29,17.6,17.5,25,25,0,52,102,13,-202,-0.0115,17.6,0.0,17.1,-0.0284,0.17695524286193165
2007-12-25,2008-01-23,15.6,14.8,22,21,0,44,87,29,-887,-0.0569,15.6,0.0,14.5,-0.0705,0.2891698091955166
2008-02-15,2008-02-26,15.4,16.3,22,23,0,49,94,11,806,0.0523,16.9,0.0974,15.4,0.0,0.1422830267110764
2012-04-10,2012-05-11,11.6,11.15,20,20,0,33,73,31,-523,-0.0451,11.6,0.0,11.2,-0.0345,0.12632119550006893
2014-07-03,2014-07-07,17.0,18.4,24,26,0,55,105,4,1295,0.0762,18.0,0.0588,17.0,0.0,0.06543958439784348
2015-05-20,2015-06-05,15.35,14.85,22,21,0,45,88,16,-588,-0.0383,15.35,0.0,14.8,-0.0358,0.13061864164813253
2015-08-27,2015-09-14,10.4,11.4,20,20,0,34,74,18,926,0.089,11.65,0.1202,10.4,0.0,0.24459491706072067
2016-05-10,2016-05-13,11.5,11.35,20,20,0,34,74,3,-224,-0.0195,11.5,0.0,11.3,-0.0174,0.10637963240099291
2017-10-06,2017-10-13,17.1,15.9,24,23,0,48,95,7,-1295,-0.0757,17.1,0.0,15.8,-0.076,0.11493439339092859
2019-08-20,2019-08-27,34.45,33.7,49,48,0,101,198,7,-948,-0.0275,34.45,0.0,33.55,-0.0261,0.10657302036321048
2021-05-20,2021-06-11,24.0,24.95,34,36,0,75,145,22,805,0.0335,25.5,0.0625,24.0,0.0,0.24821739783534835
2021-10-08,2021-10-28,25.45,27.25,36,39,0,82,157,20,1643,0.0646,27.25,0.0707,24.95,-0.0196,0.10650457680353709
