EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2005-11-14,2005-11-29,34.5,34.5,49,49,0,104,202,15,-202,-0.0059,36.9,0.0696,34.5,0.0,0.2860456026484919
2006-11-21,2006-11-29,78.6,88.5,112,126,0,266,504,8,9396,0.1195,89.0,0.1323,78.6,0.0,0.1489317382716968
2010-05-11,2010-05-24,73.5,70.0,105,100,0,210,415,13,-3915,-0.0533,73.5,0.0,67.6,-0.0803,0.12951551379740622
2011-05-11,2011-05-30,70.4,70.8,100,101,0,212,413,19,-13,-0.0002,70.5,0.0014,69.0,-0.0199,0.07546577474522143
2011-11-07,2011-11-22,37.5,33.0,53,47,0,99,199,15,-4699,-0.1253,37.5,0.0,33.2,-0.1147,0.15424292315370325
2011-12-26,2012-01-10,30.9,34.5,44,49,0,104,197,15,3403,0.1101,33.9,0.0971,30.9,0.0,0.17237968190414032
2013-05-23,2013-05-27,32.1,31.75,46,45,0,95,186,4,-536,-0.0167,32.25,0.0047,31.7,-0.0125,0.05694958135481576
2013-10-18,2013-12-02,25.1,25.0,36,36,0,75,147,45,-247,-0.0098,25.1,0.0,24.25,-0.0339,0.16438308071890861
2015-07-15,2015-07-27,21.45,20.0,31,28,0,60,119,12,-1569,-0.0731,21.45,0.0,20.1,-0.0629,0.16199094871312036
2015-12-18,2016-01-06,19.0,19.55,27,28,0,59,114,19,436,0.0229,20.6,0.0842,19.0,0.0,0.1334305214247542
2021-03-30,2021-04-07,46.2,52.0,66,74,0,156,296,8,5504,0.1191,50.7,0.0974,46.2,0.0,0.07754789183097133
