EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2002-10-03,2002-10-14,11.7,11.45,20,20,0,34,74,11,-324,-0.0277,11.7,0.0,11.2,-0.0427,0.05512879832107753
2004-03-26,2004-05-04,17.1,16.1,24,23,0,48,95,39,-1095,-0.064,17.1,0.0,16.1,-0.0585,0.20988991655473965
2006-03-27,2006-03-29,25.1,25.5,36,36,0,76,148,2,252,0.01,25.55,0.0179,25.1,0.0,0.023632448489940394
2011-09-30,2011-11-08,39.5,41.1,56,59,0,123,238,39,1362,0.0345,41.15,0.0418,39.5,0.0,0.09373103200211852
2011-11-30,2011-12-20,39.5,38.5,56,55,0,116,227,20,-1227,-0.0311,39.5,0.0,38.3,-0.0304,0.07549235843009727
2012-07-19,2012-08-13,46.15,47.7,66,68,0,143,277,25,1273,0.0276,47.85,0.0368,46.15,0.0,0.10036786181981339
2013-12-09,2014-01-06,60.5,61.4,86,87,0,184,357,28,543,0.009,61.9,0.0231,60.5,0.0,0.04071383366590409
2018-09-13,2018-09-25,56.1,56.0,80,80,0,168,328,12,-428,-0.0076,56.4,0.0053,56.0,-0.0018,0.026776188289588276
2021-05-24,2021-06-28,46.0,47.1,66,67,0,141,274,35,826,0.018,47.3,0.0283,46.0,0.0,0.12758986860323485
2021-12-02,2021-12-24,44.6,45.1,64,64,0,135,263,22,237,0.0053,45.2,0.0135,44.6,0.0,0.02557788196019395
2022-02-08,2022-02-18,44.95,45.1,64,64,0,135,263,10,-113,-0.0025,45.45,0.0111,44.95,0.0,0.014874328730356545
