EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2010-05-17,2010-05-19,27.7,26.1,39,37,0,78,154,2,-1754,-0.0633,27.7,0.0,26.5,-0.0433,0.24850249065260988
2010-11-08,2010-12-06,23.1,23.0,33,33,0,69,135,28,-235,-0.0102,23.25,0.0065,22.55,-0.0238,0.18137224041010147
2012-10-18,2012-10-22,11.1,10.5,20,20,0,32,72,4,-672,-0.0605,11.1,0.0,10.6,-0.045,0.11913553178122394
2012-11-27,2013-01-02,9.01,10.55,20,20,0,32,72,36,1468,0.1629,9.9,0.0988,9.01,0.0,0.09990478024110061
2013-08-16,2013-08-22,8.7,8.65,20,20,0,26,66,6,-116,-0.0133,8.7,0.0,8.55,-0.0172,0.07380845161215421
2016-05-18,2016-06-02,15.25,16.05,22,23,0,48,93,15,707,0.0464,16.6,0.0885,15.05,-0.0131,0.2891825972840414
2016-11-23,2016-12-09,15.4,15.85,22,23,0,48,93,16,357,0.0232,16.0,0.039,15.0,-0.026,0.19897146835157642
2017-05-12,2017-05-31,15.0,15.35,21,22,0,46,89,19,261,0.0174,15.8,0.0533,15.0,0.0,0.18414736989983527
2017-11-21,2017-12-08,17.15,16.35,24,23,0,49,96,17,-896,-0.0522,17.15,0.0,16.3,-0.0496,0.18468054841398995
2018-02-22,2018-03-14,15.0,15.8,21,23,0,47,91,20,709,0.0473,16.6,0.1067,15.0,0.0,0.2621437368175299
