EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2004-07-09,2004-07-19,63.5,57.0,90,81,0,171,342,10,-6842,-0.1077,63.5,0.0,57.0,-0.1024,0.2699034298589267
2005-08-18,2005-09-07,42.25,48.8,60,70,0,146,276,20,6274,0.1485,46.7,0.1053,42.25,0.0,0.4634446768964271
2006-03-21,2006-04-06,54.3,56.5,77,81,0,170,328,16,1872,0.0345,57.5,0.0589,54.3,0.0,0.15675060803271834
2007-09-28,2007-10-11,51.8,48.0,74,68,0,144,286,13,-4086,-0.0789,51.8,0.0,46.0,-0.112,0.32051019963951943
2010-06-18,2010-07-09,56.2,62.2,80,89,0,187,356,21,5644,0.1004,62.0,0.1032,56.2,0.0,0.25467402834888886
2012-09-13,2012-10-18,37.5,38.2,53,54,0,115,222,35,478,0.0127,38.8,0.0347,37.5,0.0,0.23356880003403369
2014-07-24,2014-07-28,55.9,55.3,80,79,0,166,325,4,-925,-0.0165,57.3,0.025,55.9,0.0,0.09143633558506359
2017-10-02,2017-10-25,48.75,51.7,69,74,0,155,298,23,2652,0.0544,52.1,0.0687,48.75,0.0,0.16921845608904063
2018-10-17,2018-10-29,32.25,30.2,46,43,0,91,180,12,-2230,-0.0691,32.25,0.0,28.85,-0.1054,0.2134065177033022
2021-01-26,2021-02-02,53.2,51.1,76,73,0,153,302,7,-2402,-0.0452,53.2,0.0,50.7,-0.047,0.08281574746212983
2021-10-08,2021-11-29,45.4,46.85,65,67,0,141,273,52,1177,0.0259,48.1,0.0595,45.4,0.0,0.09162813787786761
