EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2003-10-08,2003-10-16,62.0,63.5,88,90,0,190,368,8,1132,0.0183,65.5,0.0565,62.0,0.0,0.15810462410012183
2004-05-05,2004-05-11,64.5,59.0,92,84,0,177,353,6,-5853,-0.0907,64.5,0.0,58.5,-0.093,0.18493029413909512
2004-11-16,2005-01-03,65.0,66.5,93,95,0,200,388,48,1112,0.0171,67.0,0.0308,64.5,-0.0077,0.1992928388283275
2005-05-30,2005-06-16,66.0,70.4,94,100,0,211,405,17,3995,0.0605,70.5,0.0682,66.0,0.0,0.08647920142184806
2006-03-30,2006-04-03,26.65,28.1,38,40,0,84,162,4,1288,0.0483,28.15,0.0563,26.6,-0.0019,0.09169775662438906
2011-05-10,2011-06-02,41.5,40.8,59,58,0,122,239,23,-939,-0.0226,41.5,0.0,39.75,-0.0422,0.08710475730338874
2012-04-09,2012-04-25,32.55,30.35,46,43,0,91,180,16,-2380,-0.0731,32.55,0.0,29.2,-0.1029,0.1775827652229538
2014-10-20,2014-11-05,87.5,88.8,125,127,0,266,518,16,782,0.0089,92.5,0.0571,87.5,0.0,0.16628381523875935
2015-08-11,2015-08-18,66.1,58.1,94,83,0,174,351,7,-8351,-0.1263,66.1,0.0,58.4,-0.1165,0.385510097753228
2016-09-21,2016-10-12,171.0,145.5,244,207,0,436,887,21,-26387,-0.1543,171.0,0.0,149.0,-0.1287,0.2513601568415438
2018-07-10,2018-07-20,86.3,90.1,123,128,0,270,521,10,3279,0.038,91.5,0.0603,86.3,0.0,0.0697577999961958
2020-03-20,2020-03-24,227.0,224.0,323,319,0,672,1314,4,-4314,-0.019,227.0,0.0,203.5,-0.1035,0.5471833734737552
2020-05-31,2020-06-02,223.0,253.0,318,361,0,759,1438,2,28562,0.1281,252.5,0.1323,223.0,0.0,0.1479458679345833
2021-05-18,2021-07-12,205.0,228.0,292,325,0,684,1301,55,21699,0.1058,226.5,0.1049,205.0,0.0,0.2513411423445646
2021-09-27,2021-10-04,171.0,167.0,244,238,0,501,983,7,-4983,-0.0291,171.0,0.0,163.0,-0.0468,0.13622252756049802
2022-06-27,2022-07-04,112.0,111.0,160,158,0,333,651,7,-1651,-0.0147,112.0,0.0,102.0,-0.0893,0.12043443107196561
