EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding,SignalBandwith
2013-03-08,2013-03-13,33.2,32.7,47,47,0,98,192,5,-692,-0.0208,33.2,0.0,32.5,-0.0211,0.034695116172161145
2014-05-02,2014-06-04,27.75,27.6,40,39,0,83,162,33,-312,-0.0112,28.75,0.036,27.5,-0.009,0.1259493944368193
2015-08-31,2015-09-15,10.05,12.75,20,20,0,38,78,15,2622,0.2609,11.6,0.1542,10.05,0.0,0.554446533943955
2016-11-14,2016-11-16,15.85,16.9,23,24,0,51,98,2,952,0.0601,17.1,0.0789,15.85,0.0,0.09217807863394767
2017-10-06,2017-10-25,20.7,19.25,29,27,0,58,114,19,-1564,-0.0756,20.7,0.0,19.2,-0.0725,0.08982766999438119
2017-11-28,2017-12-08,19.1,17.3,27,25,0,52,104,10,-1904,-0.0997,19.1,0.0,17.05,-0.1073,0.10959039726042019
2018-05-25,2018-06-12,25.4,22.95,36,33,0,69,138,18,-2588,-0.1019,25.4,0.0,22.8,-0.1024,0.4006293123974556
2019-05-16,2019-05-24,18.8,18.6,27,27,0,56,110,8,-310,-0.0165,18.8,0.0,18.0,-0.0426,0.0636684860570389
2021-05-20,2021-06-15,22.35,24.8,32,35,0,74,141,26,2309,0.1033,25.25,0.1298,22.35,0.0,0.3044815590695822
2021-10-20,2021-11-09,26.35,27.0,38,38,0,81,157,20,493,0.0187,28.15,0.0683,26.35,0.0,0.13681393278367038
