EntryDate,ExitDate,EntryPrice,ExitPrice,EntryCommission,ExitCommission,EntryTax,ExitTax,TotalCost,HoldingPeriod,Net,Ret,MaxPriceBetweeenHolding,MaxRetBetweeenHolding,MinPriceBetweeenHolding,MinRetBetweeenHolding
2013-06-19,2013-07-01,16.8,18.9,24,27,0,57,108,12,1992,0.1186,19.2,0.1429,16.8,0.0
2014-05-20,2014-06-04,15.4,16.85,22,24,0,51,97,15,1353,0.0879,16.95,0.1006,15.4,0.0
2014-10-22,2014-12-18,12.2,12.85,20,20,0,39,79,57,571,0.0468,13.5,0.1066,12.2,0.0
2015-04-28,2015-07-22,12.15,10.85,20,20,0,33,73,85,-1373,-0.113,12.15,0.0,10.9,-0.1029
2015-07-27,2015-08-11,10.9,12.1,20,20,0,36,76,15,1124,0.1031,12.05,0.1055,10.9,0.0
2017-07-14,2017-11-07,19.7,17.7,28,25,0,53,106,116,-2106,-0.1069,19.7,0.0,17.65,-0.1041
2019-05-16,2019-05-22,16.1,14.9,23,21,0,45,89,6,-1289,-0.0801,16.1,0.0,14.1,-0.1242
2021-05-19,2021-05-25,16.95,18.95,24,27,0,57,108,6,1892,0.1116,18.7,0.1032,16.95,0.0
2021-08-19,2021-09-09,16.7,15.15,24,22,0,45,91,21,-1641,-0.0983,16.7,0.0,15.0,-0.1018
2022-04-29,2022-06-16,17.4,18.35,25,26,0,55,106,48,844,0.0485,19.25,0.1063,17.4,0.0
