Date	Ticker	Action	Value
2020-07-30	1470	XD	0.8
2020-07-30	1519	XD	1
2020-07-30	1525	XD	2
2020-07-30	1617	XD	0.3
2020-07-30	1720	XD	1.5
2020-07-30	2351	XD	1.8
2020-07-30	2511	XD	0.5
2020-07-30	2535	XD	1.392289
2020-07-30	2850	XD	1.8
2020-07-30	3023	XD	5.3
2020-07-30	3042	XD	2.5
2020-07-30	3533	XD	10.5
2020-07-30	4104	XD	3.3
2020-07-30	4106	XD	0.45
2020-07-30	4536	XD	6
2020-07-30	4566	XD	1.644151
2020-07-30	6230	XD	4.87
2020-07-30	6239	XD	4.5
2020-07-30	6269	XD	4.974806
2020-07-30	6670	XD	8
2020-07-30	8016	XD	6.5
2020-07-30	2729	XD	10.0
2020-07-30	3128	XD	0.52
2020-07-30	3332	XD	0.8
2020-07-30	3551	XD	1.7
2020-07-30	4305	XD	2.1
2020-07-30	4433	XD	0.9924631
2020-07-30	4538	XR	60.0
2020-07-30	4538	XD	0.2
2020-07-30	4971	XD	1.01466359
2020-07-30	6138	XD	4.33111676
2020-07-30	6175	XD	0.50067926
2020-07-30	6270	XD	1.3
2020-07-30	6290	XD	3.55135998
2020-07-30	6574	XD	1.23
2020-07-30	8155	XD	3.6
2020-07-30	8437	XD	7.5
