Date	Ticker	Action	Value
2022-08-01	1463	XD	0.4
2022-08-01	1474	XD	0.5
2022-08-01	2382	XD	6.6
2022-08-01	2427	XD	0.35
2022-08-01	2495	XD	0.4
2022-08-01	2520	XD	2.5
2022-08-01	2546	XD	2.6
2022-08-01	2546	XR	100
2022-08-01	2889	XR	50
2022-08-01	3501	XD	2
2022-08-01	4526	XD	0.2
2022-08-01	4536	XD	6
2022-08-01	4720	XD	0.2
2022-08-01	4919	XD	5
2022-08-01	5515	XD	1.021587
2022-08-01	8478	XD	5
2022-08-01	2596	XD	1.5
2022-08-01	5213	XR	88.74600044
2022-08-01	5299	XD	11.58563351
2022-08-01	6190	XD	1.39347734
2022-08-01	2719	RS	550.07
