Date	Ticker	Action	Value
2022-02-22	00878	XD	0.3
2022-02-22	00891	XD	0.29
2022-02-22	00894	XD	0.35
2022-02-22	00679B	XD	0.23
2022-02-22	00718B	XD	0.322
2022-02-22	00721B	XD	0.66
2022-02-22	00748B	XD	0.77
2022-02-22	00754B	XD	0.306
2022-02-22	00755B	XD	0.332
2022-02-22	00756B	XD	0.409
2022-02-22	00772B	XD	0.122
2022-02-22	00773B	XD	0.114
2022-02-22	00780B	XD	0.27
2022-02-22	00786B	XD	0.36
2022-02-22	00794B	XD	0.624
2022-02-22	00795B	XD	0.238
2022-02-22	00796B	XD	0.649
2022-02-22	00799B	XD	0.32
2022-02-22	00840B	XD	0.14
2022-02-22	00841B	XD	0.25
2022-02-22	00845B	XD	0.285
2022-02-22	00846B	XD	0.251
2022-02-22	00847B	XD	0.288
2022-02-22	00860B	XD	0.156
2022-02-22	00889B	XD	0.37
2022-02-22	00890B	XD	0.35
