Date	Ticker	Action	Value
2022-07-06	1219	XD	1.1
2022-07-06	1303	XD	7.5
2022-07-06	1521	XD	0.6
2022-07-06	1587	XD	1
2022-07-06	2031	XD	4
2022-07-06	2115	XD	2
2022-07-06	2373	XD	6
2022-07-06	2433	XD	3.5
2022-07-06	2459	XD	3.5
2022-07-06	2608	XD	1.65
2022-07-06	2610	XD	0.831457
2022-07-06	2633	XD	0.758
2022-07-06	2838	XD	0.15
2022-07-06	2838	XR	88.5
2022-07-06	2883	XD	1.000077
2022-07-06	2883B	XD	0.001945
2022-07-06	3040	XD	2
2022-07-06	3231	XD	2.200116
2022-07-06	4155	XD	1
2022-07-06	4545	XD	0.7
2022-07-06	6776	XD	3.2
2022-07-06	9939	XD	4.3
2022-07-06	3527	XD	8.0
2022-07-06	4126	XD	4.5
2022-07-06	5508	XD	8.0061
2022-07-06	6114	XD	0.5
2022-07-06	6594	XD	1.0
2022-07-06	6615	XD	2.0
2022-07-06	8064	XD	1.25
2022-07-06	8086	XD	2.8
2022-07-06	8255	XD	4.0
2022-07-06	8923	XD	0.9
