Date	Ticker	Action	Value
2021-09-13	1467	XD	0.7
2021-09-13	2236	XD	1.866183
2021-09-13	2414	XD	1.8
2021-09-13	2505	XD	1
2021-09-13	2852	XD	0.35
2021-09-13	4943	XD	0.100006
2021-09-13	2614	RS	950.00000000
2021-09-13	2614	RC	0.500000
2021-09-13	2235	XD	2.0
2021-09-13	3552	XD	1.5
2021-09-13	3652	XD	0.15304912
2021-09-13	4123	XR	99.71693275
2021-09-13	4123	XD	1.49575397
2021-09-13	4162	XD	2.5348197
2021-09-13	4908	XD	1.1
2021-09-13	5512	XD	0.33
2021-09-13	6125	XD	1.5
2021-09-13	6154	XD	0.55
2021-09-13	6218	XD	1.0
2021-09-13	8436	XD	8.84185241
