Date	Ticker	Action	Value
2021-08-27	1589	XD	1.5
2021-08-27	1708	XD	0.9
2021-08-27	1708	XR	90
2021-08-27	2355	XD	0.5
2021-08-27	2427	XD	0.3
2021-08-27	2453	XD	1.5
2021-08-27	2642	XD	1.8
2021-08-27	3037	XD	1.392933
2021-08-27	3052	XD	0.8
2021-08-27	3380	XD	1
2021-08-27	6168	XD	0.7
2021-08-27	6216	XD	1.485876
2021-08-27	6552	XD	1.5
2021-08-27	9105	XD	0.01743
2021-08-27	9937	XD	2.3
2021-08-27	2221	XD	1.0
2021-08-27	2230	XD	0.2
2021-08-27	3128	XD	0.55
2021-08-27	3609	XD	1.5
2021-08-27	4549	XR	49.84528255
2021-08-27	4549	XD	3.9876
2021-08-27	5478	XD	6.0
2021-08-27	5601	XD	0.25
2021-08-27	5609	XR	80.0
2021-08-27	6194	XD	1.5
2021-08-27	6538	XD	7.0
2021-08-27	6560	XR	145.16200238
2021-08-27	6560	XD	2.90324104
2021-08-27	6588	XD	1.5
2021-08-27	8032	XD	1.0
2021-08-27	8071	XD	0.2
