Date	Ticker	Action	Value
2022-08-04	1103	XD	0.65
2022-08-04	1109	XD	1.503513
2022-08-04	1216	XD	2.7
2022-08-04	1530	XD	1.5
2022-08-04	1589	XD	0.6
2022-08-04	1713	XD	0.85
2022-08-04	1714	XD	0.42
2022-08-04	1795	XD	1.931215
2022-08-04	2342	XD	0.5
2022-08-04	2345	XD	5.9987
2022-08-04	2369	XD	1.289126
2022-08-04	2376	XD	12
2022-08-04	2611	XD	1
2022-08-04	2611	XR	100
2022-08-04	2618	XD	0.591694
2022-08-04	2816	XD	1
2022-08-04	2892	XD	1
2022-08-04	2892	XR	20
2022-08-04	3712	XD	1.5
2022-08-04	4766	XD	6
2022-08-04	4961	XD	17
2022-08-04	6201	XD	3
2022-08-04	2643	XD	5.0
2022-08-04	3306	XD	0.8
2022-08-04	3332	XD	1.0
2022-08-04	3489	XD	0.5
2022-08-04	4736	XD	14.94479472
2022-08-04	5410	XD	1.84547681
2022-08-04	5450	XD	0.6
2022-08-04	5457	XD	2.50026433
2022-08-04	6158	XD	1.0
2022-08-04	6284	XD	1.2
2022-08-04	6457	XD	10.89
2022-08-04	6538	XD	2.5
2022-08-04	8437	XD	4.0
2022-08-04	8928	XD	2.5
