Date	Ticker	Action	Value
2020-07-23	1102	XD	3
2020-07-23	1103	XD	1.001862
2020-07-23	1304	XD	0.5
2020-07-23	1305	XD	0.5
2020-07-23	1305	XR	50
2020-07-23	1308	XD	0.6
2020-07-23	1308	XR	50
2020-07-23	1309	XD	0.3
2020-07-23	1309	XR	30
2020-07-23	1423	XD	0.12
2020-07-23	1522	XD	1.4
2020-07-23	1529	XD	0.5
2020-07-23	1701	XD	0.8
2020-07-23	1734	XD	0.2
2020-07-23	1762	XD	0.8
2020-07-23	1789	XD	0.27
2020-07-23	2030	XD	0.510694
2020-07-23	2105	XD	1
2020-07-23	2317	XD	4.2
2020-07-23	2345	XD	6.1903
2020-07-23	2352	XD	0.75
2020-07-23	2354	XD	2.5
2020-07-23	2414	XD	1.5
2020-07-23	2496	XD	1.51563
2020-07-23	2496	XR	101
2020-07-23	2727	XD	4.443687
2020-07-23	2838	XD	0.1
2020-07-23	2838	XR	70
2020-07-23	3515	XD	4
2020-07-23	4581	XD	3
2020-07-23	4737	XD	1.992511
2020-07-23	5469	XD	1.673968
2020-07-23	5522	XD	3.610441
2020-07-23	5706	XD	0.30307
2020-07-23	5706	XR	96
2020-07-23	6189	XD	2.28
2020-07-23	6191	XD	0.500631
2020-07-23	6226	XD	0.4039
2020-07-23	6504	XD	4.5
2020-07-23	6558	XD	1
2020-07-23	8443	XD	0.15
2020-07-23	8480	XD	6.2
2020-07-23	9905	XD	1
2020-07-23	9917	XD	4
2020-07-23	1777	XD	3.5
2020-07-23	3323	XD	1.03735714
2020-07-23	3402	XD	1.53170445
2020-07-23	3567	XD	1.7086617
2020-07-23	3625	XD	0.5
2020-07-23	3691	XD	2.0
2020-07-23	4161	XD	0.6
2020-07-23	4543	XD	0.71154052
2020-07-23	4714	XD	0.09713803
2020-07-23	4760	XR	40.0
2020-07-23	4760	XD	0.8
2020-07-23	4767	XD	1.0
2020-07-23	5206	XR	50.0
2020-07-23	5206	XD	0.75
2020-07-23	5306	XD	4.5
2020-07-23	5483	XD	5.0
2020-07-23	6147	XD	4.2
2020-07-23	6435	XD	4.3
2020-07-23	6609	XD	1.0
2020-07-23	8099	XD	1.05
