Date	Ticker	Action	Value
2021-07-22	1310	XD	0.5
2021-07-22	1507	XD	1.9
2021-07-22	1762	XD	1.5
2021-07-22	2204	XD	7
2021-07-22	2303	XD	1.599888
2021-07-22	2317	XD	4
2021-07-22	2352	XD	1.5
2021-07-22	2354	XD	1.8
2021-07-22	2397	XD	3
2021-07-22	2423	XD	1.2
2021-07-22	2458	XD	9
2021-07-22	2906	XD	0.3
2021-07-22	3026	XD	8
2021-07-22	3030	XD	3.3
2021-07-22	3416	XD	3.999558
2021-07-22	4133	XD	0.6
2021-07-22	6206	XD	4
2021-07-22	6277	XD	3
2021-07-22	6451	XD	4.096334
2021-07-22	8215	XD	0.7
2021-07-22	8443	XD	0.15
2021-07-22	1591	XD	0.5
2021-07-22	1796	XD	0.08306125
2021-07-22	3564	XD	0.6
2021-07-22	4163	XD	3.5
2021-07-22	4433	XD	2.0
2021-07-22	5483	XD	5.5
2021-07-22	6435	XD	5.0
2021-07-22	6469	XD	0.99017819
