Date	Ticker	Action	Value
2020-08-03	1442	XD	0.986897
2020-08-03	2228	XD	5
2020-08-03	2382	XD	3.7
2020-08-03	2545	XD	1.2
2020-08-03	2636	XD	1.317706
2020-08-03	4927	XD	2.999922
2020-08-03	5264	XD	1.010211
2020-08-03	6477	XD	0.956669
2020-08-03	9938	XD	3
2020-08-03	3088	XD	3.97517365
2020-08-03	4126	XR	99.74645845
2020-08-03	4126	XD	4.0
2020-08-03	4138	XD	3.35
2020-08-03	4173	XD	0.59771693
2020-08-03	4303	XD	1.2
2020-08-03	4550	XR	20.00000216
2020-08-03	4550	XD	1.5
2020-08-03	5493	XD	2.53406253
2020-08-03	6020	XD	0.32474527
2020-08-03	6462	XD	9.00064957
2020-08-03	8929	XD	0.5
