Date	Ticker	Action	Value
2021-08-17	00701	XD	0.25
2021-08-17	00878	XD	0.3
2021-08-17	00881	XD	0.54
2021-08-17	00891	XD	0.25
2021-08-17	1324	XD	0.3
2021-08-17	1582	XD	5
2021-08-17	1733	XD	1.093693
2021-08-17	1904	XD	1.8
2021-08-17	2399	XD	0.4
2021-08-17	2401	XD	0.5255
2021-08-17	2501	XD	1
2021-08-17	2538	XD	0.5
2021-08-17	3034	XD	15.6
2021-08-17	3450	XD	1.4
2021-08-17	3645	XD	1.499355
2021-08-17	6278	XD	3.3
2021-08-17	6768	XD	2.999999
2021-08-17	00679B	XD	0.22
2021-08-17	00718B	XD	0.315
2021-08-17	00721B	XD	0.7
2021-08-17	00748B	XD	0.77
2021-08-17	00754B	XD	0.329
2021-08-17	00755B	XD	0.35
2021-08-17	00756B	XD	0.413
2021-08-17	00772B	XD	0.125
2021-08-17	00773B	XD	0.123
2021-08-17	00780B	XD	0.21
2021-08-17	00786B	XD	0.335
2021-08-17	00794B	XD	0.338
2021-08-17	00795B	XD	0.265
2021-08-17	00796B	XD	0.612
2021-08-17	00799B	XD	0.32
2021-08-17	00840B	XD	0.27
2021-08-17	00841B	XD	0.3
2021-08-17	00845B	XD	0.209
2021-08-17	00846B	XD	0.304
2021-08-17	00847B	XD	0.258
2021-08-17	00860B	XD	0.12
2021-08-17	3324	XD	5.60004171
2021-08-17	3325	XD	2.49999989
2021-08-17	4533	XD	0.2
2021-08-17	5410	XD	1.69229229
2021-08-17	5489	XD	1.02032655
2021-08-17	6244	XD	0.2
2021-08-17	6697	XD	2.0
2021-08-17	8088	XD	1.2
2021-08-17	8255	XD	0.700199
