Date	Ticker	Action	Value
2020-08-24	1324	XD	0.3
2020-08-24	2377	XD	4.2
2020-08-24	3025	XD	0.58
2020-08-24	3036	XD	2.088556
2020-08-24	3588	XD	1.00017
2020-08-24	4438	XD	7.5
2020-08-24	8497	XD	3.5
2020-08-24	1268	XD	7.0
2020-08-24	1597	XD	1.0
2020-08-24	3293	XD	25.0
2020-08-24	4966	XD	15.06950385
2020-08-24	5201	XD	0.3
2020-08-24	6204	XD	2.0
2020-08-24	6237	XD	0.25295969
2020-08-24	6279	XR	24.99999357
2020-08-24	6279	XD	3.0
2020-08-24	6441	XR	34.50303062
2020-08-24	6441	XD	0.08625753
2020-08-24	8906	XD	0.21167408
2020-08-24	8927	XD	0.2
2020-08-24	3169	RS	900.0
2020-08-24	3169	RC	1.0
