Date	Ticker	Action	Value
2021-08-26	1108	XD	0.7
2021-08-26	1225	XD	1.4
2021-08-26	1307	XD	0.5
2021-08-26	1321	XD	1
2021-08-26	1528	XD	0.1
2021-08-26	1789	XD	0.5
2021-08-26	2014	XD	0.3
2021-08-26	2059	XD	6.12
2021-08-26	2106	XD	1
2021-08-26	2114	XD	5
2021-08-26	2114	XR	100
2021-08-26	2383	XD	7
2021-08-26	2428	XD	5.5
2021-08-26	2441	XD	3.1
2021-08-26	2855	XD	1.5
2021-08-26	2855	XR	40
2021-08-26	2892	XD	0.9
2021-08-26	2892	XR	10
2021-08-26	3014	XD	6
2021-08-26	3047	XD	0.28986
2021-08-26	3056	XD	4.4
2021-08-26	3164	XD	0.699756
2021-08-26	3312	XR	100
2021-08-26	3419	XD	0.5
2021-08-26	3533	XD	13.3
2021-08-26	3605	XD	0.7
2021-08-26	3704	XD	0.498544
2021-08-26	4540	XD	0.8
2021-08-26	5269	XD	24.000915
2021-08-26	6205	XD	1.499709
2021-08-26	6464	XD	2.65
2021-08-26	6464	XR	45
2021-08-26	9907	XD	0.53
2021-08-26	9908	XD	1.1
2021-08-26	9930	XD	2
2021-08-26	1785	XD	1.2
2021-08-26	2596	XD	1.2
2021-08-26	3169	XD	2.5
2021-08-26	3290	XD	0.2
2021-08-26	3426	XD	2.0
2021-08-26	3531	XD	1.0
2021-08-26	3556	XR	29.9999958
2021-08-26	3556	XD	3.15
2021-08-26	4139	XD	1.6
2021-08-26	4541	XD	0.2
2021-08-26	4550	XD	1.68
2021-08-26	4580	XD	5.11
2021-08-26	4905	XD	1.0
2021-08-26	5457	XD	2.10060781
2021-08-26	5481	XD	0.4
2021-08-26	5530	XD	1.2
2021-08-26	6156	XD	0.5
2021-08-26	6180	XD	4.0
2021-08-26	6508	XD	1.59303116
2021-08-26	7402	XR	50.00000217
2021-08-26	7402	XD	0.7
2021-08-26	7556	XR	30.0
2021-08-26	7556	XD	2.1
2021-08-26	8489	XD	0.7
