Date	Ticker	Action	Value
2021-08-19	00775B	XD	0.32
2021-08-19	1521	XD	1.3
2021-08-19	1522	XD	0.6
2021-08-19	1723	XD	2.8
2021-08-19	1783	XD	0.730742
2021-08-19	2233	XD	3.744339
2021-08-19	2388	XD	0.8
2021-08-19	2393	XD	2.25
2021-08-19	2449	XD	2
2021-08-19	2468	XD	0.4
2021-08-19	2816	XD	0.8
2021-08-19	3049	XD	0.39
2021-08-19	3189	XD	1.000007
2021-08-19	5288	XD	4
2021-08-19	6155	XD	0.75
2021-08-19	6442	XD	1
2021-08-19	8473	XD	1
2021-08-19	9925	XD	2
2021-08-19	9934	XD	0.5
2021-08-19	00844B	XD	0.32
2021-08-19	00867B	XD	0.335
2021-08-19	3071	XD	1.59737409
2021-08-19	3268	XD	0.5
2021-08-19	3512	XD	2.0
2021-08-19	6146	XR	49.99999297
2021-08-19	6146	XD	6.3
2021-08-19	6568	XR	202.40097954
2021-08-19	6568	XD	5.06002449
2021-08-19	6690	XR	20.0000096
2021-08-19	6690	XD	3.3
2021-08-19	6728	XD	4.2
2021-08-19	6752	XD	2.2
2021-08-19	8472	XD	2.5
2021-08-19	8916	XD	2.99870858
2021-08-19	8916A	XD	2.5
