Date	Ticker	Action	Value
2022-07-13	1526	XD	2.6
2022-07-13	2337	XD	1.800089
2022-07-13	2612	XD	2.68
2022-07-13	3038	XD	1.2
2022-07-13	3048	XD	3.4
2022-07-13	3532	XD	2.22
2022-07-13	3607	XD	1
2022-07-13	4104	XD	3.5
2022-07-13	4164	XD	2.005008
2022-07-13	6141	XD	1.013203
2022-07-13	6285	XD	2.100104
2022-07-13	6781	XD	15
2022-07-13	8926	XD	1.75
2022-07-13	3492	XD	0.3
2022-07-13	3512	XD	3.0
2022-07-13	3687	XD	1.2
2022-07-13	4138	XD	3.7
2022-07-13	4173	XD	0.5
2022-07-13	4728	XD	4.4
2022-07-13	5245	XD	4.48227525
2022-07-13	5386	XR	80.0000113
2022-07-13	5386	XD	0.4
2022-07-13	6121	XD	26.0
2022-07-13	6150	XD	11.0
2022-07-13	6229	XD	2.5
2022-07-13	8349	XD	1.2
2022-07-13	8349A	XD	1.9
