Date	Ticker	Action	Value
2021-08-10	2031	XD	1.919732
2021-08-10	2115	XD	1.499999
2021-08-10	2115	XR	100
2021-08-10	2206	XD	1.308862
2021-08-10	2477	XD	1.45
2021-08-10	2883	XD	0.549737
2021-08-10	3008	XD	91.5
2021-08-10	3708	XD	3.5
2021-08-10	6202	XD	4.56
2021-08-10	6525	XD	4.5
2021-08-10	8462	XD	4.865483
2021-08-10	8462	XR	50
2021-08-10	3289	XD	0.63386956
2021-08-10	3526	XD	9.13400405
2021-08-10	4417	XD	2.5
2021-08-10	4945	XD	1.60017295
2021-08-10	6594	XR	60.0
2021-08-10	6594	XD	1.0
2021-08-10	6651	XD	3.0
2021-08-10	8299	XD	23.0
2021-08-10	8433	XD	2.0
