Date	Ticker	Action	Value
2022-08-25	1215	XR	100
2022-08-25	1321	XD	0.7
2022-08-25	1528	XD	0.1
2022-08-25	1541	XD	2.5
2022-08-25	2201	XD	1.5
2022-08-25	2227	XD	9.06
2022-08-25	2383	XD	10
2022-08-25	2439	XD	3.970826
2022-08-25	2441	XD	5
2022-08-25	2460	XD	0.3
2022-08-25	2748	XD	0.5
2022-08-25	3017	XD	4.3
2022-08-25	3021	XD	0.3
2022-08-25	3021	XR	30
2022-08-25	3704	XD	0.508739
2022-08-25	4438	XD	4.2
2022-08-25	4942	XD	3
2022-08-25	5269	XD	26.001016
2022-08-25	6108	XD	1.05
2022-08-25	6230	XD	0.61
2022-08-25	6582	XD	15
2022-08-25	3078	XD	3.25
2022-08-25	3206	XD	1.8
2022-08-25	4430	XD	0.5
2022-08-25	4768	XR	29.99997992
2022-08-25	4768	XD	1.7
2022-08-25	4905	XD	1.23153789
2022-08-25	5514	XR	39.99999731
2022-08-25	6118	XD	0.3
2022-08-25	6227	XD	3.35
2022-08-25	6752	XR	60.0
2022-08-25	8047	XD	0.25
2022-08-25	8234	XD	1.0
2022-08-25	8489	XD	0.2
