Date	Ticker	Action	Value
2022-07-26	1104	XD	1
2022-07-26	1201	XD	0.501
2022-07-26	1434	XD	1
2022-07-26	1436	XD	4.154166
2022-07-26	1809	XD	0.25
2022-07-26	2002	XD	3.1
2022-07-26	2002A	XD	3.100000
2022-07-26	2014	XD	2.8
2022-07-26	2355	XD	0.5
2022-07-26	4935	XD	5
2022-07-26	8411	XD	0.4
2022-07-26	9925	XD	2
2022-07-26	9926	XD	2
2022-07-26	9937	XD	2.1
2022-07-26	9941	XD	5.5
2022-07-26	9941	XR	170
2022-07-26	9941A	XD	2.000000
2022-07-26	2235	XD	1.5
2022-07-26	4305	XD	1.8
2022-07-26	5443	XD	1.5
2022-07-26	6593	XD	0.7
2022-07-26	8044	XD	0.50755558
2022-07-26	8085	XD	0.2
