Date	Ticker	Action	Value
2020-07-01	1326	XD	3.8
2020-07-01	1558	XD	8.8
2020-07-01	1604	XD	1.5
2020-07-01	1702	XD	2
2020-07-01	1733	XD	1.106342
2020-07-01	1817	XD	1.712359
2020-07-01	2423	XD	1.5
2020-07-01	2436	XD	1.5
2020-07-01	2455	XD	2.500027
2020-07-01	2606	XD	1.9
2020-07-01	2731	XD	2
2020-07-01	2881	XD	2
2020-07-01	2881A	XD	2.460000
2020-07-01	2881B	XD	2.160000
2020-07-01	2882	XD	2
2020-07-01	2882A	XD	2.280000
2020-07-01	2882B	XD	2.130000
2020-07-01	3040	XD	1.5
2020-07-01	3679	XD	4
2020-07-01	4739	XD	1.2267
2020-07-01	6281	XD	4
2020-07-01	6666	XD	7
2020-07-01	8150	XD	1.8
2020-07-01	8341	XD	8
2020-07-01	9931	XD	0.5
2020-07-01	3105	XD	7.0
2020-07-01	3373	XD	2.0
2020-07-01	3570	XD	5.5
2020-07-01	5315	XD	0.82336862
2020-07-01	5487	XD	0.97846552
2020-07-01	5604	XD	5.55
2020-07-01	8040	XD	0.2
