Date	Ticker	Action	Value
2022-07-11	1451	XD	1
2022-07-11	1457	XD	1
2022-07-11	2390	XD	1
2022-07-11	2477	XD	1.5
2022-07-11	3050	XD	0.6
2022-07-11	3481	XD	1.054995
2022-07-11	4927	XD	4
2022-07-11	6024	XD	1.6
2022-07-11	6112	XD	2.5
2022-07-11	6215	XD	1.8
2022-07-11	6449	XD	2
2022-07-11	6605	XD	3
2022-07-11	8072	XD	0.35
2022-07-11	9904	XD	1.5
2022-07-11	3221	XD	2.09582282
2022-07-11	3434	XR	60.0
2022-07-11	3434	XD	0.2
2022-07-11	4114	XR	101.3505962
2022-07-11	4114	XD	0.50702378
2022-07-11	4163	XD	2.5
2022-07-11	4721	XD	3.8
2022-07-11	5438	XD	0.41
2022-07-11	6187	XD	4.5
2022-07-11	6195	XD	4.4
2022-07-11	6220	XD	0.12881482
2022-07-11	6804	XD	0.59366667
2022-07-11	8415	XD	1.8
2022-07-11	8431	XD	1.8
