Date	Ticker	Action	Value
2020-07-09	1232	XD	5
2020-07-09	1338	XD	3.5
2020-07-09	1464	XD	1.5
2020-07-09	1476	XD	11
2020-07-09	1521	XD	4
2020-07-09	1708	XD	0.8
2020-07-09	1708	XR	80
2020-07-09	1713	XD	0.58
2020-07-09	1717	XD	1.4
2020-07-09	1906	XD	0.5
2020-07-09	2010	XD	0.3
2020-07-09	2231	XD	6.991317
2020-07-09	2231	XR	20.6
2020-07-09	2312	XD	0.305909
2020-07-09	2313	XD	1.2
2020-07-09	2338	XD	1
2020-07-09	2362	XD	0.4
2020-07-09	2493	XD	2.5
2020-07-09	2634	XD	1.19
2020-07-09	3028	XD	1.000351
2020-07-09	3266	XD	0.5
2020-07-09	3705	XD	2.2
2020-07-09	5234	XD	5
2020-07-09	5388	XD	3.024261
2020-07-09	6024	XD	1.9
2020-07-09	6197	XD	3
2020-07-09	8046	XD	0.7
2020-07-09	8131	XD	2.2
2020-07-09	8163	XD	2.3
2020-07-09	8249	XD	1.2
2020-07-09	8367	XD	1.1
2020-07-09	8374	XD	0.3
2020-07-09	1580	XD	5.0
2020-07-09	3685	XD	0.2
2020-07-09	4114	XR	73.60476281
2020-07-09	4114	XD	0.18401189
2020-07-09	4528	XD	1.8
2020-07-09	4535	XD	1.0
2020-07-09	4542	XD	1.2
2020-07-09	5212	XD	2.18
2020-07-09	6187	XD	1.53443666
2020-07-09	6510	XD	10.0
2020-07-09	6514	XD	3.0
2020-07-09	6697	XD	2.0
2020-07-09	8034	XD	0.2
2020-07-09	8074	XD	1.0
2020-07-09	8182	XD	1.0
2020-07-09	8240	XD	1.3
