Date	Ticker	Action	Value
2022-08-26	1108	XD	0.6
2022-08-26	1225	XD	1.6
2022-08-26	1722	XD	2.8
2022-08-26	1776	XD	1.5
2022-08-26	2038	XD	1.5
2022-08-26	5243	XD	1.4
2022-08-26	5534	XD	4.409577
2022-08-26	6168	XD	1.5
2022-08-26	6806	XD	1
2022-08-26	6806	XR	100
2022-08-26	1591	XD	0.5
2022-08-26	3218	XR	50.0
2022-08-26	3236	XD	0.6
2022-08-26	3693	XD	1.5
2022-08-26	4401	XR	20.00000233
2022-08-26	4401	XD	1.3
2022-08-26	5464	XD	2.0
2022-08-26	6171	XR	154.0053622
2022-08-26	6171	XD	1.5
2022-08-26	6221	XR	149.91632566
2022-08-26	6221	XD	0.99944213
2022-08-26	6279	XD	5.0
2022-08-26	6482	XR	100.0
2022-08-26	6509	XD	1.25
2022-08-26	8032	XD	1.8
2022-08-26	8289	XD	2.1
2022-08-26	3522	RS	598.11809
