Date	Ticker	Action	Value
2021-08-09	1730	XD	3.86
2021-08-09	2027	XD	0.8
2021-08-09	2345	XD	6.4956
2021-08-09	2520	XD	2.4
2021-08-09	2520	XR	100
2021-08-09	2546	XD	3.6
2021-08-09	2838A	XD	2.400000
2021-08-09	2887E	XD	2.375000
2021-08-09	3576	RS	565.81244900
2021-08-09	3260	XD	3.18428466
2021-08-09	4754	XR	159.99998888
2021-08-09	4754	XD	0.5
2021-08-09	4939	XD	1.25
2021-08-09	5403	XR	99.9999984
2021-08-09	5403	XD	3.0
2021-08-09	6026	XR	55.49792727
2021-08-09	6026	XD	0.14641632
2021-08-09	6150	XD	0.5
2021-08-09	6182	XD	1.1
2021-08-09	6231	XD	3.5
2021-08-09	6577	XD	5.0
2021-08-09	8042	XD	0.7
2021-08-09	8415	XD	1.4
