Date	Ticker	Action	Value
2021-07-27	1304	XD	1
2021-07-27	1326	XD	2.5
2021-07-27	1717	XD	1.5
2021-07-27	1810	XD	0.2
2021-07-27	2338	XD	1.5
2021-07-27	2617	XD	0.9
2021-07-27	2723	XD	4
2021-07-27	2889	XD	0.65
2021-07-27	3035	XD	1
2021-07-27	3356	XD	1.000869
2021-07-27	3481	XD	0.398838
2021-07-27	9917	XD	5
2021-07-27	3491	XD	2.5
2021-07-27	3567	XD	2.0
2021-07-27	5443	XD	1.0
2021-07-27	6020	XD	0.72252442
2021-07-27	6212	XD	3.0
2021-07-27	6227	XD	1.5
2021-07-27	6642	XD	1.8
2021-07-27	6664	XD	4.3
2021-07-27	6680	XD	2.0
2021-07-27	8437	XD	3.0
