ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1652950806182353000,16.0,2655,16.0,308,16.05,11,0,2022-05-19 09:00:06
1652950806224786000,16.05,11,16.0,308,16.1,27,1,2022-05-19 09:00:06
1652950806226350000,16.0,2,16.0,306,16.1,27,2,2022-05-19 09:00:06
1652950806250718000,16.0,1,16.0,305,16.1,27,2,2022-05-19 09:00:06
1652950806257821000,16.0,1,16.0,304,16.1,27,2,2022-05-19 09:00:06
1652950806277928000,16.05,1,16.0,304,16.05,2,1,2022-05-19 09:00:06
1652950806302546000,16.05,2,16.0,304,16.1,27,1,2022-05-19 09:00:06
1652950806305282000,16.0,2,16.0,302,16.1,39,2,2022-05-19 09:00:06
1652950806354052000,16.05,1,16.0,304,16.05,11,1,2022-05-19 09:00:06
1652950806386923000,16.0,25,16.0,279,16.05,11,2,2022-05-19 09:00:06
1652950806393783000,16.05,11,16.0,279,16.1,27,1,2022-05-19 09:00:06
1652950806465938000,16.0,1,16.0,278,16.1,27,2,2022-05-19 09:00:06
1652950806478261000,16.0,5,16.0,273,16.1,27,2,2022-05-19 09:00:06
1652950806597577000,16.0,10,16.0,263,16.1,27,2,2022-05-19 09:00:06
1652950806754655000,16.0,2,16.0,261,16.1,27,2,2022-05-19 09:00:06
1652950806763820000,16.0,6,16.0,255,16.1,27,2,2022-05-19 09:00:06
1652950806853887000,16.0,5,16.0,270,16.1,27,2,2022-05-19 09:00:06
1652950806863774000,16.0,6,16.0,264,16.1,27,2,2022-05-19 09:00:06
1652950806964321000,16.0,5,16.0,259,16.1,27,2,2022-05-19 09:00:06
1652950807168059000,16.05,1,16.0,255,16.1,27,2,2022-05-19 09:00:07
1652950807168059000,16.0,1,16.0,255,16.1,27,2,2022-05-19 09:00:07
1652950807197695000,16.1,27,16.0,255,16.15,8,1,2022-05-19 09:00:07
1652950807269801000,16.05,4,16.0,249,16.1,4,2,2022-05-19 09:00:07
1652950807269801000,16.0,6,16.0,249,16.1,4,2,2022-05-19 09:00:07
1652950807485807000,16.0,18,16.0,231,16.1,4,2,2022-05-19 09:00:07
1652950807535126000,16.0,6,16.0,225,16.1,4,2,2022-05-19 09:00:07
1652950807626471000,16.0,15,16.0,210,16.1,4,2,2022-05-19 09:00:07
1652950807715953000,16.1,2,16.0,210,16.1,2,1,2022-05-19 09:00:07
1652950807831932000,16.05,1,16.05,19,16.1,2,2,2022-05-19 09:00:07
1652950807853795000,16.1,2,16.1,4,16.15,8,1,2022-05-19 09:00:07
1652950807886754000,16.15,8,16.1,4,16.2,225,1,2022-05-19 09:00:07
1652950808037735000,16.1,1,16.1,15,16.2,225,2,2022-05-19 09:00:08
1652950808172727000,16.1,6,16.1,9,16.2,235,2,2022-05-19 09:00:08
1652950808271015000,16.15,1,16.1,12,16.15,2,1,2022-05-19 09:00:08
1652950808293320000,16.1,12,16.05,1,16.15,2,2,2022-05-19 09:00:08
1652950808293320000,16.05,18,16.05,1,16.15,2,2,2022-05-19 09:00:08
1652950808333245000,16.05,1,16.0,215,16.15,2,2,2022-05-19 09:00:08
1652950808333245000,16.0,5,16.0,215,16.15,2,2,2022-05-19 09:00:08
1652950808471414000,16.05,2,16.05,4,16.1,6,2,2022-05-19 09:00:08
1652950808522619000,16.05,2,16.05,2,16.1,6,2,2022-05-19 09:00:08
1652950808577258000,16.05,2,16.0,212,16.1,6,2,2022-05-19 09:00:08
1652950808577258000,16.0,3,16.0,212,16.1,6,2,2022-05-19 09:00:08
1652950808723741000,16.05,1,16.0,211,16.1,8,2,2022-05-19 09:00:08
1652950808723741000,16.0,1,16.0,211,16.1,8,2,2022-05-19 09:00:08
1652950808814955000,16.1,6,16.0,211,16.1,2,1,2022-05-19 09:00:08
1652950808840785000,16.0,1,16.0,210,16.1,2,2,2022-05-19 09:00:08
1652950808909358000,16.0,4,16.0,206,16.1,52,2,2022-05-19 09:00:08
1652950808992852000,16.1,1,16.0,206,16.1,51,1,2022-05-19 09:00:08
1652950809000954000,16.0,1,16.0,205,16.1,51,2,2022-05-19 09:00:09
1652950809062100000,16.0,1,16.0,204,16.1,51,2,2022-05-19 09:00:09
1652950809134476000,16.0,1,16.0,203,16.1,51,2,2022-05-19 09:00:09
1652950809279429000,16.05,1,16.05,19,16.1,51,2,2022-05-19 09:00:09
1652950809294178000,16.05,5,16.05,14,16.1,51,2,2022-05-19 09:00:09
1652950809430995000,16.05,1,16.05,13,16.1,51,2,2022-05-19 09:00:09
1652950809490280000,16.05,10,16.05,3,16.1,51,2,2022-05-19 09:00:09
1652950809531168000,16.05,3,16.0,205,16.1,51,2,2022-05-19 09:00:09
1652950809549756000,16.0,50,16.0,155,16.1,51,2,2022-05-19 09:00:09
1652950809581889000,16.0,1,16.0,154,16.1,51,2,2022-05-19 09:00:09
1652950809634371000,16.0,2,16.0,155,16.1,51,2,2022-05-19 09:00:09
1652950809692349000,16.0,2,16.0,153,16.1,51,2,2022-05-19 09:00:09
1652950809724998000,16.0,2,16.0,151,16.1,53,2,2022-05-19 09:00:09
1652950809888305000,16.05,1,16.0,181,16.1,53,2,2022-05-19 09:00:09
1652950810031936000,16.1,4,16.0,181,16.1,49,1,2022-05-19 09:00:10
1652950810081202000,16.0,2,16.0,179,16.1,49,2,2022-05-19 09:00:10
1652950810257462000,16.05,10,16.05,3,16.1,49,1,2022-05-19 09:00:10
1652950810291296000,16.05,3,16.0,192,16.05,2,2,2022-05-19 09:00:10
1652950810321501000,16.05,2,16.0,192,16.1,49,1,2022-05-19 09:00:10
1652950810526579000,16.0,2,16.0,194,16.1,49,2,2022-05-19 09:00:10
1652950810609937000,16.0,8,16.0,186,16.05,2,2,2022-05-19 09:00:10
1652950810631506000,16.0,1,16.0,185,16.05,12,2,2022-05-19 09:00:10
1652950810815209000,16.0,5,16.0,181,16.05,12,2,2022-05-19 09:00:10
1652950810816128000,16.0,1,16.0,180,16.05,12,2,2022-05-19 09:00:10
1652950811130213000,16.0,10,16.0,181,16.05,37,2,2022-05-19 09:00:11
1652950811136590000,16.05,5,16.0,181,16.05,32,1,2022-05-19 09:00:11
1652950811158453000,16.0,8,16.0,173,16.05,32,2,2022-05-19 09:00:11
1652950811367193000,16.0,5,16.0,169,16.05,32,2,2022-05-19 09:00:11
1652950811392542000,16.0,3,16.0,166,16.05,32,2,2022-05-19 09:00:11
1652950811568128000,16.05,1,16.0,188,16.05,31,1,2022-05-19 09:00:11
1652950811664971000,16.05,2,16.0,201,16.05,30,1,2022-05-19 09:00:11
1652950811851991000,16.0,6,16.0,197,16.05,30,2,2022-05-19 09:00:11
1652950811940562000,16.0,1,16.0,209,16.05,30,2,2022-05-19 09:00:11
1652950811956527000,16.0,10,16.0,199,16.05,30,2,2022-05-19 09:00:11
1652950812069967000,16.0,5,16.0,194,16.05,31,2,2022-05-19 09:00:12
1652950812116653000,16.0,10,16.0,185,16.05,31,2,2022-05-19 09:00:12
1652950812301064000,16.0,5,16.0,181,16.05,31,2,2022-05-19 09:00:12
1652950812360816000,16.05,1,16.0,183,16.05,30,1,2022-05-19 09:00:12
1652950812435808000,16.05,2,16.0,183,16.05,8,1,2022-05-19 09:00:12
1652950812492584000,16.05,1,16.0,184,16.05,17,1,2022-05-19 09:00:12
1652950812554294000,16.05,5,16.0,197,16.05,12,1,2022-05-19 09:00:12
1652950812676911000,16.0,150,16.0,62,16.05,12,2,2022-05-19 09:00:12
1652950812693519000,16.05,1,16.0,62,16.05,11,1,2022-05-19 09:00:12
1652950812704570000,16.05,2,16.0,62,16.05,9,1,2022-05-19 09:00:12
1652950812719062000,16.0,1,16.0,61,16.05,19,2,2022-05-19 09:00:12
1652950812752748000,16.0,4,16.0,57,16.05,24,2,2022-05-19 09:00:12
1652950812760931000,16.0,40,16.0,17,16.05,24,2,2022-05-19 09:00:12
1652950812785458000,16.0,17,15.95,26,16.05,24,2,2022-05-19 09:00:12
1652950812853839000,16.0,1,15.95,26,16.05,24,2,2022-05-19 09:00:12
1652950813029841000,16.05,1,16.0,27,16.05,28,1,2022-05-19 09:00:13
1652950813152140000,16.0,7,16.0,20,16.05,38,2,2022-05-19 09:00:13
1652950813165271000,16.0,2,16.0,18,16.05,38,2,2022-05-19 09:00:13
1652950813185507000,16.0,12,16.0,19,16.05,38,2,2022-05-19 09:00:13
1652950813314090000,16.0,5,16.0,14,16.05,38,2,2022-05-19 09:00:13
1652950813424462000,16.05,4,16.0,28,16.05,34,1,2022-05-19 09:00:13
1652950813431437000,16.0,3,16.0,25,16.05,34,2,2022-05-19 09:00:13
1652950813460718000,16.0,25,15.95,11,16.05,34,2,2022-05-19 09:00:13
1652950813460718000,15.95,15,15.95,11,16.05,34,2,2022-05-19 09:00:13
1652950813500472000,15.95,5,15.95,6,16.0,20,2,2022-05-19 09:00:13
1652950813532670000,15.95,5,15.95,1,16.0,20,2,2022-05-19 09:00:13
1652950813565282000,15.95,1,15.95,3,16.0,20,2,2022-05-19 09:00:13
1652950813574702000,15.95,1,15.95,6,16.0,20,2,2022-05-19 09:00:13
1652950813580911000,15.95,2,15.95,4,16.0,22,2,2022-05-19 09:00:13
1652950813589142000,16.0,1,15.95,4,16.0,21,1,2022-05-19 09:00:13
1652950813641387000,15.95,4,15.9,49,15.95,1,2,2022-05-19 09:00:13
1652950813814732000,15.9,5,15.9,44,15.95,1,2,2022-05-19 09:00:13
1652950814052486000,15.95,1,15.9,44,16.0,59,1,2022-05-19 09:00:14
1652950814052486000,16.0,9,15.9,44,16.0,59,1,2022-05-19 09:00:14
1652950814099007000,15.9,3,15.9,45,16.0,59,2,2022-05-19 09:00:14
1652950814164164000,15.9,2,15.9,43,16.0,59,2,2022-05-19 09:00:14
1652950814174706000,15.9,9,15.9,34,16.0,59,2,2022-05-19 09:00:14
1652950814203220000,16.0,5,15.9,34,16.0,54,1,2022-05-19 09:00:14
1652950814264205000,16.0,1,15.9,34,16.0,55,1,2022-05-19 09:00:14
1652950814268571000,15.9,5,15.9,29,16.0,55,2,2022-05-19 09:00:14
1652950814388997000,15.9,29,15.85,1,16.0,84,2,2022-05-19 09:00:14
1652950814388997000,15.85,34,15.85,1,16.0,84,2,2022-05-19 09:00:14
1652950814438057000,15.95,3,15.9,5,15.95,2,1,2022-05-19 09:00:14
