ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1639040414704165000,68.5,1063,68.4,1,68.5,20,1,2021-12-09 09:00:14
1639040414773920000,68.4,1,68.3,1,68.5,20,2,2021-12-09 09:00:14
1639040414824463000,68.5,1,68.4,1,68.5,19,1,2021-12-09 09:00:14
1639040414836426000,68.5,1,68.4,1,68.5,18,1,2021-12-09 09:00:14
1639040414868804000,68.5,6,68.4,2,68.5,12,1,2021-12-09 09:00:14
1639040414879986000,68.4,2,68.2,8,68.5,12,2,2021-12-09 09:00:14
1639040414879986000,68.3,1,68.2,8,68.5,12,2,2021-12-09 09:00:14
1639040414879986000,68.2,2,68.2,8,68.5,12,2,2021-12-09 09:00:14
1639040415158418000,68.3,3,68.2,8,68.5,3,1,2021-12-09 09:00:15
1639040415158418000,68.5,12,68.2,8,68.5,3,1,2021-12-09 09:00:15
1639040415227302000,68.5,1,68.2,8,68.5,2,1,2021-12-09 09:00:15
1639040415301465000,68.5,1,68.2,8,68.5,1,1,2021-12-09 09:00:15
1639040415335989000,68.5,1,68.2,8,68.6,1,1,2021-12-09 09:00:15
1639040415439965000,68.6,1,68.2,8,68.8,9,1,2021-12-09 09:00:15
1639040415581708000,68.8,3,68.2,8,68.8,6,1,2021-12-09 09:00:15
1639040416111621000,68.8,2,68.5,1,68.8,4,1,2021-12-09 09:00:16
1639040416453153000,68.8,1,68.5,1,68.8,3,1,2021-12-09 09:00:16
1639040416710984000,68.8,2,68.5,1,68.8,1,1,2021-12-09 09:00:16
1639040416749726000,68.8,1,68.5,1,68.9,23,1,2021-12-09 09:00:16
1639040418155465000,68.5,2,68.5,1,68.7,5,2,2021-12-09 09:00:18
1639040418294702000,68.5,1,68.2,8,68.7,5,2,2021-12-09 09:00:18
1639040418428897000,68.6,1,68.3,1,68.7,4,1,2021-12-09 09:00:18
1639040418428897000,68.7,1,68.3,1,68.7,4,1,2021-12-09 09:00:18
1639040418931946000,68.3,1,68.2,8,68.7,4,2,2021-12-09 09:00:18
1639040419317414000,68.6,1,68.3,1,68.7,4,1,2021-12-09 09:00:19
1639040419443730000,68.7,1,68.3,1,68.7,3,1,2021-12-09 09:00:19
1639040419487821000,68.7,1,68.3,1,68.7,2,1,2021-12-09 09:00:19
1639040419547397000,68.7,1,68.3,1,68.7,1,1,2021-12-09 09:00:19
1639040419619076000,68.3,1,68.2,7,68.7,1,2,2021-12-09 09:00:19
1639040419619076000,68.2,1,68.2,7,68.7,1,2,2021-12-09 09:00:19
1639040419808469000,68.6,1,68.3,1,68.6,1,1,2021-12-09 09:00:19
1639040419814254000,68.6,1,68.3,3,68.7,1,1,2021-12-09 09:00:19
1639040419832665000,68.3,1,68.3,8,68.7,1,2,2021-12-09 09:00:19
1639040419911259000,68.7,1,68.4,1,68.9,5,1,2021-12-09 09:00:19
1639040420032586000,68.8,1,68.5,1,68.9,5,1,2021-12-09 09:00:20
1639040420066641000,68.9,1,68.5,1,68.9,4,1,2021-12-09 09:00:20
1639040420095764000,68.9,4,68.5,1,69.0,97,1,2021-12-09 09:00:20
1639040420477646000,69.0,2,68.5,2,69.0,95,1,2021-12-09 09:00:20
1639040420512032000,69.0,95,68.5,2,69.1,20,1,2021-12-09 09:00:20
1639040420587361000,68.5,2,68.4,4,68.5,23,2,2021-12-09 09:00:20
1639040420615716000,68.5,23,68.4,4,69.1,20,1,2021-12-09 09:00:20
1639040420919311000,69.0,1,68.5,1,69.1,20,1,2021-12-09 09:00:20
1639040421296920000,69.1,1,68.7,1,69.1,19,1,2021-12-09 09:00:21
1639040421622946000,69.1,1,68.8,1,69.1,18,1,2021-12-09 09:00:21
1639040421656746000,69.1,5,68.8,1,69.1,13,1,2021-12-09 09:00:21
1639040421667168000,69.1,1,68.8,1,69.1,12,1,2021-12-09 09:00:21
1639040421788762000,68.8,1,68.7,1,69.1,12,2,2021-12-09 09:00:21
1639040421824315000,69.1,1,68.7,1,69.1,11,1,2021-12-09 09:00:21
1639040421976131000,69.1,3,68.7,6,69.1,8,1,2021-12-09 09:00:21
1639040422034719000,69.1,3,68.7,17,69.1,5,1,2021-12-09 09:00:22
1639040422612156000,68.8,1,68.8,5,69.1,5,2,2021-12-09 09:00:22
1639040422901127000,69.1,1,69.0,2,69.1,4,1,2021-12-09 09:00:22
1639040423104989000,69.0,1,69.0,1,69.1,4,2,2021-12-09 09:00:23
1639040423119524000,69.1,1,69.0,1,69.1,3,1,2021-12-09 09:00:23
1639040423342210000,69.1,1,69.0,1,69.1,2,1,2021-12-09 09:00:23
1639040423475853000,69.1,1,69.0,1,69.1,1,1,2021-12-09 09:00:23
1639040423545688000,69.1,1,69.0,1,69.2,9,1,2021-12-09 09:00:23
1639040423545688000,69.2,3,69.0,1,69.2,9,1,2021-12-09 09:00:23
1639040423972064000,69.2,1,69.0,1,69.2,8,1,2021-12-09 09:00:23
1639040424038873000,69.2,1,69.0,1,69.2,7,1,2021-12-09 09:00:24
1639040424061606000,69.2,1,69.0,1,69.2,6,1,2021-12-09 09:00:24
1639040424550928000,69.2,3,69.1,4,69.2,3,1,2021-12-09 09:00:24
1639040424579078000,69.2,3,69.1,4,69.3,14,1,2021-12-09 09:00:24
1639040424685600000,69.3,1,69.1,4,69.3,13,1,2021-12-09 09:00:24
1639040424687589000,69.3,1,69.1,4,69.3,12,1,2021-12-09 09:00:24
1639040424752840000,69.3,1,69.1,4,69.3,11,1,2021-12-09 09:00:24
1639040425304215000,69.3,5,69.1,5,69.3,6,1,2021-12-09 09:00:25
1639040425511760000,69.3,1,69.1,5,69.3,5,1,2021-12-09 09:00:25
1639040425848079000,69.2,1,69.1,5,69.3,6,2,2021-12-09 09:00:25
