ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,datetime
1639040415899250000,34.65,693,34.65,1,34.7,50,1,2021-12-09 09:00:15
1639040415921291000,34.65,1,34.6,7,34.7,50,2,2021-12-09 09:00:15
1639040415945708000,34.6,1,34.6,6,34.7,50,2,2021-12-09 09:00:15
1639040415965526000,34.7,1,34.6,6,34.7,49,1,2021-12-09 09:00:15
1639040420006683000,34.65,1,34.6,6,34.65,6,2,2021-12-09 09:00:20
1639040420062683000,34.65,6,34.6,6,34.7,49,1,2021-12-09 09:00:20
1639040420062683000,34.7,1,34.6,6,34.7,49,1,2021-12-09 09:00:20
1639040420123599000,34.7,1,34.6,6,34.7,48,1,2021-12-09 09:00:20
1639040420259768000,34.7,2,34.6,6,34.7,46,1,2021-12-09 09:00:20
1639040421092498000,34.7,20,34.6,6,34.7,26,1,2021-12-09 09:00:21
1639040421701448000,34.6,6,34.55,6,34.7,26,2,2021-12-09 09:00:21
1639040421701448000,34.55,2,34.55,6,34.7,26,2,2021-12-09 09:00:21
1639040422110245000,34.7,1,34.55,6,34.7,25,1,2021-12-09 09:00:22
1639040422783201000,34.55,6,34.2,45,34.7,25,2,2021-12-09 09:00:22
1639040422783201000,34.5,43,34.2,45,34.7,25,2,2021-12-09 09:00:22
1639040422783201000,34.4,1,34.2,45,34.7,25,2,2021-12-09 09:00:22
1639040422783201000,34.35,2,34.2,45,34.7,25,2,2021-12-09 09:00:22
1639040422783201000,34.3,14,34.2,45,34.7,25,2,2021-12-09 09:00:22
1639040422783201000,34.25,3,34.2,45,34.7,25,2,2021-12-09 09:00:22
1639040422783201000,34.2,18,34.2,45,34.7,25,2,2021-12-09 09:00:22
1639040422807863000,34.7,5,34.2,45,34.7,20,1,2021-12-09 09:00:22
1639040422938013000,34.65,3,34.25,2,34.65,1,2,2021-12-09 09:00:22
1639040422974818000,34.65,1,34.25,2,34.7,19,1,2021-12-09 09:00:22
1639040422974818000,34.7,1,34.25,2,34.7,19,1,2021-12-09 09:00:22
1639040423210191000,34.7,2,34.3,1,34.7,17,1,2021-12-09 09:00:23
1639040423342502000,34.6,1,34.3,1,34.7,19,2,2021-12-09 09:00:23
1639040423479575000,34.7,1,34.3,1,34.7,16,1,2021-12-09 09:00:23
1639040423603939000,34.65,2,34.3,1,34.7,16,2,2021-12-09 09:00:23
1639040423837665000,34.65,2,34.3,1,34.65,3,1,2021-12-09 09:00:23
1639040424274341000,34.55,1,34.25,2,34.55,4,2,2021-12-09 09:00:24
1639040425695567000,34.55,2,34.25,2,34.55,2,1,2021-12-09 09:00:25
1639040426350151000,34.55,2,34.25,2,34.65,4,1,2021-12-09 09:00:26
1639040426350151000,34.65,1,34.25,2,34.65,4,1,2021-12-09 09:00:26
1639040427125289000,34.65,1,34.3,1,34.65,3,1,2021-12-09 09:00:27
1639040427346546000,34.6,1,34.3,1,34.65,3,2,2021-12-09 09:00:27
1639040427920514000,34.6,2,34.25,2,34.6,1,1,2021-12-09 09:00:27
1639040428786734000,34.6,1,34.25,2,34.7,12,1,2021-12-09 09:00:28
1639040428786734000,34.65,3,34.25,2,34.7,12,1,2021-12-09 09:00:28
1639040428786734000,34.7,6,34.25,2,34.7,12,1,2021-12-09 09:00:28
1639040430025013000,34.5,4,34.35,3,34.5,6,2,2021-12-09 09:00:30
1639040431045123000,34.5,2,34.35,3,34.5,4,1,2021-12-09 09:00:31
1639040431145694000,34.35,1,34.35,2,34.5,4,2,2021-12-09 09:00:31
1639040431473468000,34.5,4,34.35,2,34.7,6,1,2021-12-09 09:00:31
1639040431473468000,34.7,6,34.35,2,34.7,6,1,2021-12-09 09:00:31
1639040433848421000,34.5,1,34.35,2,34.7,5,2,2021-12-09 09:00:33
1639040433848421000,34.35,1,34.35,2,34.7,5,2,2021-12-09 09:00:33
1639040435897935000,34.5,1,34.25,1,34.6,10,1,2021-12-09 09:00:35
1639040435897935000,34.4,1,34.25,1,34.6,10,2,2021-12-09 09:00:35
1639040435897935000,34.35,2,34.25,1,34.6,10,2,2021-12-09 09:00:35
1639040435897935000,34.25,1,34.25,1,34.6,10,2,2021-12-09 09:00:35
1639040436104045000,34.55,7,34.25,1,34.6,7,1,2021-12-09 09:00:36
1639040436104045000,34.6,3,34.25,1,34.6,7,1,2021-12-09 09:00:36
1639040436815741000,34.6,2,34.3,8,34.6,5,1,2021-12-09 09:00:36
1639040437187637000,34.6,1,34.3,10,34.6,4,1,2021-12-09 09:00:37
1639040438431776000,34.6,4,34.35,3,34.75,3,1,2021-12-09 09:00:38
1639040438431776000,34.7,6,34.35,3,34.75,3,1,2021-12-09 09:00:38
1639040438743001000,34.75,1,34.4,2,34.75,2,1,2021-12-09 09:00:38
1639040439087763000,34.75,1,34.45,7,34.75,1,1,2021-12-09 09:00:39
1639040439135285000,34.6,1,34.45,7,34.75,1,2,2021-12-09 09:00:39
1639040439544588000,34.75,1,34.5,2,34.8,58,1,2021-12-09 09:00:39
1639040439544588000,34.8,6,34.5,2,34.8,58,1,2021-12-09 09:00:39
1639040440221930000,34.55,1,34.5,2,34.8,58,2,2021-12-09 09:00:40
1639040440380070000,34.5,1,34.5,1,34.75,2,2,2021-12-09 09:00:40
1639040440410024000,34.5,1,34.45,2,34.75,7,2,2021-12-09 09:00:40
1639040441491300000,34.45,1,34.45,1,34.75,8,2,2021-12-09 09:00:41
1639040441661483000,34.5,1,34.45,1,34.75,3,1,2021-12-09 09:00:41
1639040443898647000,34.6,1,34.45,1,34.65,4,1,2021-12-09 09:00:43
1639040444262304000,34.65,2,34.45,1,34.65,2,1,2021-12-09 09:00:44
1639040445290636000,34.65,2,34.6,1,34.75,5,1,2021-12-09 09:00:45
1639040445290636000,34.7,1,34.6,1,34.75,5,1,2021-12-09 09:00:45
1639040445290636000,34.75,2,34.6,1,34.75,5,1,2021-12-09 09:00:45
1639040447057984000,34.7,1,34.6,1,34.75,4,2,2021-12-09 09:00:47
1639040447057984000,34.75,2,34.6,1,34.75,4,1,2021-12-09 09:00:47
1639040447903003000,34.6,1,34.6,1,34.65,2,2,2021-12-09 09:00:47
1639040447924519000,34.6,1,34.5,1,34.65,2,2,2021-12-09 09:00:47
1639040448931805000,34.65,2,34.55,1,34.75,8,1,2021-12-09 09:00:48
1639040448931805000,34.75,1,34.55,1,34.75,8,1,2021-12-09 09:00:48
1639040449375589000,34.7,2,34.55,1,34.7,3,2,2021-12-09 09:00:49
1639040449433984000,34.65,3,34.55,1,34.7,3,2,2021-12-09 09:00:49
1639040449978110000,34.7,1,34.55,1,34.7,2,1,2021-12-09 09:00:49
1639040450575089000,34.7,1,34.55,1,34.7,1,1,2021-12-09 09:00:50
1639040452256159000,34.7,1,34.5,103,34.75,6,1,2021-12-09 09:00:52
1639040452256159000,34.75,4,34.5,103,34.75,6,1,2021-12-09 09:00:52
1639040452547712000,34.75,2,34.55,1,34.75,5,1,2021-12-09 09:00:52
1639040453325100000,34.65,1,34.55,1,34.65,5,2,2021-12-09 09:00:53
1639040453595502000,34.55,1,34.5,103,34.65,5,2,2021-12-09 09:00:53
1639040454361269000,34.5,1,34.5,107,34.65,5,2,2021-12-09 09:00:54
1639040456604143000,34.55,1,34.5,107,34.65,7,1,2021-12-09 09:00:56
1639040457599586000,34.5,1,34.5,111,34.65,7,2,2021-12-09 09:00:57
1639040459208518000,34.5,1,34.5,111,34.65,7,2,2021-12-09 09:00:59
1639040459233750000,34.5,3,34.5,108,34.65,7,2,2021-12-09 09:00:59
1639040460369530000,34.5,1,34.5,107,34.6,10,2,2021-12-09 09:01:00
1639040460897856000,34.55,3,34.5,107,34.55,4,1,2021-12-09 09:01:00
1639040460927071000,34.55,4,34.5,107,34.6,10,1,2021-12-09 09:01:00
1639040461096403000,34.55,2,34.55,1,34.6,10,2,2021-12-09 09:01:01
1639040461295343000,34.55,1,34.55,1,34.6,11,2,2021-12-09 09:01:01
1639040461314562000,34.55,1,34.5,108,34.55,1,2,2021-12-09 09:01:01
1639040461337571000,34.55,1,34.5,108,34.6,11,1,2021-12-09 09:01:01
1639040462128262000,34.5,1,34.5,107,34.6,11,2,2021-12-09 09:01:02
1639040462753275000,34.6,1,34.5,107,34.6,10,1,2021-12-09 09:01:02
1639040464343333000,34.55,5,34.55,1,34.6,10,2,2021-12-09 09:01:04
1639040468772652000,34.55,1,34.55,36,34.6,10,2,2021-12-09 09:01:08
1639040469653855000,34.55,10,34.55,27,34.6,10,2,2021-12-09 09:01:09
