Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2409,profit,0.86%,2.37%,-1.72%,0.65%,311
3006,profit,2.42%,9.68%,1.21%,9.68%,2261
3481,profit,1.28%,2.98%,-1.28%,2.13%,310
3483,profit,0.0%,9.02%,0.0%,7.06%,1743
5351,loss,0.0%,0.0%,-3.72%,-2.97%,-803
total,80.0%,,,,1.18%,3822,325100.0
