Ticker,P/L,OpenRet,HighRet,LowRet,CloseRet,pnl
2376,profit,3.75%,5.62%,-0.37%,2.25%,4197
2465,profit,0.13%,8.04%,0.13%,1.71%,1050
2603,profit,-1.61%,2.02%,-3.23%,-1.61%,1265
2610,profit,1.43%,5.24%,-1.19%,5.0%,274
2615,loss,-1.58%,0.79%,-3.95%,-3.42%,-5592
2618,profit,0.21%,6.17%,-2.13%,6.17%,310
total,83.33%,,,,0.26%,1504,567900.0
